xflr5 v6.11

 Calculated polar for: S4022

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-11.750,-0.3462, 0.13476, 0.13167,-0.0362,1.0000,0.0140,-1.6247, 0.0000, 0.1306
-11.500,-0.3434, 0.13252, 0.12945,-0.0359,1.0000,0.0147,-1.5715, 0.0000, 0.1311
-11.250,-0.3415, 0.13025, 0.12721,-0.0356,1.0000,0.0156,-1.5334, 0.0000, 0.1319
-11.000,-0.3405, 0.12797, 0.12497,-0.0352,1.0000,0.0165,-1.5074, 0.0000, 0.1330
-10.750,-0.3404, 0.12571, 0.12274,-0.0348,1.0000,0.0177,-1.4918, 0.0000, 0.1347
-10.500,-0.3413, 0.12348, 0.12054,-0.0343,1.0000,0.0190,-1.4863, 0.0000, 0.1369
-10.250,-0.3432, 0.12134, 0.11843,-0.0337,1.0000,0.0206,-1.4932, 0.0000, 0.1395
-10.000,-0.3465, 0.11951, 0.11664,-0.0333,1.0000,0.0226,-1.5228, 0.0000, 0.1421
 -9.750,-0.3501, 0.11880, 0.11598,-0.0331,1.0000,0.0243,-1.5552, 0.0000, 0.1444
 -9.250,-0.3334, 0.11270, 0.10984,-0.0380,0.9974,0.0249,-1.5747, 0.0000, 0.1251
 -9.000,-0.3186, 0.10866, 0.10580,-0.0425,0.9949,0.0251,-1.5856, 0.0000, 0.1052
 -8.750,-0.3040, 0.10444, 0.10158,-0.0472,0.9919,0.0252,-1.6017, 0.0000, 0.0832
 -8.500,-0.2889, 0.10009, 0.09724,-0.0522,0.9894,0.0253,-1.6219, 0.0000, 0.0574
 -8.250,-0.2753, 0.09577, 0.09292,-0.0570,0.9861,0.0254,-1.6461, 0.0000, 0.0310
 -8.000,-0.2637, 0.09151, 0.08867,-0.0613,0.9813,0.0254,-1.6749, 0.0000, 0.0054
 -7.750,-0.2495, 0.08692, 0.08409,-0.0667,0.9775,0.0255,-1.7093, 0.0000,-0.0300
 -7.500,-0.2331, 0.08192, 0.07909,-0.0734,0.9748,0.0255,-1.7527, 0.0000,-0.0781
 -7.250,-0.2451, 0.07341, 0.07064,-0.0796,0.9631,0.0262,-2.0120, 0.0000,-0.0869
 -7.000,-0.2296, 0.06165, 0.05882,-0.0971,0.9578,0.0276,-2.2192, 0.0000,-0.1851
 -6.750,-0.2240, 0.05712, 0.05422,-0.1014,0.9472,0.0285,-2.2262, 0.0000,-0.2144
 -6.500,-0.2027, 0.05420, 0.05128,-0.1050,0.9424,0.0300,-2.0940, 0.0000,-0.2802
 -6.250,-0.1763, 0.05022, 0.04719,-0.1112,0.9389,0.0318,-2.0097, 0.0000,-0.3941
 -6.000,-0.1451, 0.04569, 0.04249,-0.1183,0.9364,0.0343,-1.9558, 0.0000,-0.5813
 -5.750,-0.1093, 0.04149, 0.03804,-0.1251,0.9347,0.0384,-1.9064, 0.0000,-0.9148
 -5.500,-0.0877, 0.04495, 0.04131,-0.1216,0.9241,0.0450,-1.7477, 0.0000,-1.1607
 -5.250,-0.0680, 0.03439, 0.03027,-0.1297,0.9184,0.0489,-1.8959, 0.0000,-1.6879
 -5.000,-0.0378, 0.03299, 0.02904,-0.1318,0.9159,0.0562,-1.6673, 0.0000,-3.2886
 -4.750, 0.0015, 0.03197, 0.02783,-0.1346,0.9139,0.0661,-1.5368, 0.0000,94.2599
 -4.500, 0.0400, 0.02729, 0.02272,-0.1402,0.9123,0.0762,-1.4907, 0.0000, 3.7951
 -4.250, 0.0772, 0.02531, 0.02078,-0.1431,0.9110,0.0836,-1.3551, 0.0000, 2.1232
 -4.000, 0.1194, 0.02412, 0.01943,-0.1461,0.9097,0.0942,-1.2414, 0.0000, 1.4863
 -3.750, 0.1610, 0.02115, 0.01617,-0.1507,0.9084,0.1136,-1.1061, 0.0000, 1.1950
 -3.500, 0.2151, 0.01531, 0.00900,-0.1513,0.9074,0.0332,-1.5101, 0.0000, 0.9605
 -3.250, 0.2351, 0.01437, 0.00790,-0.1492,0.8991,0.0303,-1.4838, 0.0000, 0.8906
 -3.000, 0.2678, 0.01355, 0.00698,-0.1500,0.8937,0.0286,-1.3907, 0.0000, 0.8148
 -2.750, 0.3052, 0.01271, 0.00605,-0.1519,0.8898,0.0280,-1.2879, 0.0000, 0.7514
 -2.500, 0.3452, 0.01190, 0.00502,-0.1543,0.8863,0.0301,-1.2118, 0.0000, 0.7000
 -2.250, 0.3903, 0.00966, 0.00463,-0.1593,0.8834,0.5508,-1.2121, 0.0000, 0.6604
 -2.000, 0.4269, 0.00961, 0.00468,-0.1606,0.8789,0.6092,-1.0016, 0.0000, 0.6281
 -1.750, 0.4602, 0.00965, 0.00464,-0.1616,0.8731,0.6291,-0.8089, 0.0000, 0.6025
 -1.500, 0.4821, 0.00966, 0.00471,-0.1601,0.8654,0.6484,-0.6582, 0.0000, 0.5832
 -1.250, 0.5105, 0.00967, 0.00470,-0.1600,0.8582,0.6639,-0.6604, 0.0000, 0.5641
 -1.000, 0.5423, 0.00966, 0.00463,-0.1606,0.8513,0.6758,-0.6802, 0.0000, 0.5464
 -0.750, 0.5771, 0.00953, 0.00447,-0.1619,0.8445,0.6904,-0.7028, 0.0000, 0.5305
 -0.500, 0.6061, 0.00956, 0.00453,-0.1621,0.8373,0.7024,-0.7232, 0.0000, 0.5171
 -0.250, 0.6299, 0.00960, 0.00447,-0.1611,0.8297,0.7129,-0.7409, 0.0000, 0.5051
  0.000, 0.6572, 0.00962, 0.00446,-0.1609,0.8218,0.7225,-0.7605, 0.0000, 0.4939
  0.250, 0.6875, 0.00963, 0.00442,-0.1613,0.8137,0.7296,-0.7823, 0.0000, 0.4834
  0.500, 0.7201, 0.00957, 0.00430,-0.1622,0.8049,0.7411,-0.8076, 0.0000, 0.4738
  0.750, 0.7459, 0.00960, 0.00435,-0.1618,0.7970,0.7506,-0.8290, 0.0000, 0.4652
  1.000, 0.7704, 0.00962, 0.00440,-0.1610,0.7889,0.7597,-0.8497, 0.0000, 0.4571
  1.250, 0.7969, 0.00964, 0.00441,-0.1607,0.7798,0.7696,-0.8746, 0.0000, 0.4494
  1.500, 0.8267, 0.00966, 0.00437,-0.1610,0.7700,0.7779,-0.9026, 0.0000, 0.4423
  1.750, 0.8574, 0.00975, 0.00440,-0.1616,0.7595,0.7872,-0.9336, 0.0000, 0.4358
  2.000, 0.8795, 0.00972, 0.00447,-0.1604,0.7516,0.7995,-0.9594, 0.0000, 0.4294
  2.250, 0.9035, 0.00972, 0.00452,-0.1595,0.7411,0.8121,-0.9903, 0.0000, 0.4232
  2.500, 0.9309, 0.00976, 0.00451,-0.1593,0.7297,0.8235,-1.0292, 0.0000, 0.4176
  2.750, 0.9599, 0.00987, 0.00456,-0.1595,0.7166,0.8353,-1.0704, 0.0000, 0.4124
  3.000, 0.9802, 0.00983, 0.00465,-0.1579,0.7075,0.8507,-1.1103, 0.0000, 0.4070
  3.250, 1.0037, 0.00985, 0.00471,-0.1569,0.6957,0.8671,-1.1607, 0.0000, 0.4020
  3.500, 1.0260, 0.00986, 0.00482,-0.1555,0.6815,0.8877,-1.2156, 0.0000, 0.3970
  3.750, 1.0459, 0.00988, 0.00487,-0.1537,0.6676,0.9185,-1.2739, 0.0000, 0.3920
  4.000, 1.0687, 0.00979, 0.00486,-0.1526,0.6544,1.0000,-1.3485, 0.0000, 0.3876
  4.250, 1.0975, 0.00996, 0.00494,-0.1530,0.6383,1.0000,-1.4368, 0.0000, 0.3840
  4.500, 1.1244, 0.01018, 0.00508,-0.1530,0.6210,1.0000,-1.5239, 0.0000, 0.3803
  4.750, 1.1494, 0.01034, 0.00523,-0.1526,0.6041,1.0000,-1.6092, 0.0000, 0.3767
  5.000, 1.1733, 0.01063, 0.00537,-0.1518,0.5824,1.0000,-1.6943, 0.0000, 0.3731
  5.250, 1.1972, 0.01083, 0.00559,-0.1512,0.5646,1.0000,-1.7803, 0.0000, 0.3696
  5.500, 1.2192, 0.01114, 0.00578,-0.1501,0.5410,1.0000,-1.8750, 0.0000, 0.3661
  5.750, 1.2409, 0.01145, 0.00605,-0.1490,0.5182,1.0000,-2.1049, 0.0000, 0.3628
  6.000, 1.2613, 0.01183, 0.00631,-0.1476,0.4925,1.0000,-2.3417, 0.0000, 0.3594
  6.250, 1.2822, 0.01218, 0.00663,-0.1464,0.4702,1.0000,-2.5886, 0.0000, 0.3563
  6.500, 1.2999, 0.01267, 0.00698,-0.1446,0.4409,1.0000,-2.8276, 0.0000, 0.3530
  6.750, 1.3170, 0.01317, 0.00737,-0.1427,0.4074,1.0000,-3.0698, 0.0000, 0.3498
  7.000, 1.3265, 0.01397, 0.00787,-0.1395,0.3566,1.0000,-3.2785, 0.0000, 0.3462
  7.250, 1.3298, 0.01503, 0.00852,-0.1352,0.2976,1.0000,-3.4649, 0.0000, 0.3424
  7.500, 1.3346, 0.01621, 0.00961,-0.1314,0.2358,1.0000,-3.7263, 0.0000, 0.3389
  7.750, 1.3451, 0.01713, 0.01037,-0.1287,0.2015,1.0000,-3.9742, 0.0000, 0.3358
  8.000, 1.3557, 0.01809, 0.01118,-0.1261,0.1700,1.0000,-4.2229, 0.0000, 0.3328
  8.250, 1.3655, 0.01911, 0.01204,-0.1235,0.1412,1.0000,-4.4682, 0.0000, 0.3298
  8.500, 1.3769, 0.02003, 0.01289,-0.1211,0.1200,1.0000,-4.7272, 0.0000, 0.3270
  8.750, 1.3886, 0.02096, 0.01376,-0.1188,0.1016,1.0000,-4.9897, 0.0000, 0.3243
  9.000, 1.3974, 0.02207, 0.01477,-0.1163,0.0840,1.0000,-5.2339, 0.0000, 0.3215
  9.250, 1.4100, 0.02297, 0.01566,-0.1143,0.0714,1.0000,-5.5013, 0.0000, 0.3190
  9.500, 1.4181, 0.02419, 0.01679,-0.1118,0.0547,1.0000,-5.7172, 0.0000, 0.3164
  9.750, 1.4128, 0.02645, 0.01874,-0.1077,0.0214,1.0000,-5.7521, 0.0000, 0.3134
 10.000, 1.4128, 0.02842, 0.02074,-0.1042,0.0148,1.0000,-5.7975, 0.0000, 0.3105
 10.250, 1.4135, 0.03046, 0.02298,-0.1010,0.0128,1.0000,-5.8620, 0.0000, 0.3078
 10.500, 1.4123, 0.03273, 0.02547,-0.0978,0.0120,1.0000,-5.9312, 0.0000, 0.3052
 10.750, 1.4091, 0.03524, 0.02821,-0.0948,0.0116,1.0000,-5.9974, 0.0000, 0.3028
 11.000, 1.4062, 0.03788, 0.03105,-0.0921,0.0113,1.0000,-6.0657, 0.0000, 0.3006
 11.250, 1.4030, 0.04065, 0.03401,-0.0895,0.0112,1.0000,-6.1336, 0.0000, 0.2985
 11.500, 1.4011, 0.04338, 0.03694,-0.0872,0.0111,1.0000,-6.2072, 0.0000, 0.2965
 11.750, 1.4010, 0.04614, 0.03989,-0.0851,0.0111,1.0000,-6.2895, 0.0000, 0.2946
 12.000, 1.4025, 0.04898, 0.04292,-0.0833,0.0111,1.0000,-6.3799, 0.0000, 0.2928
 12.250, 1.4059, 0.05184, 0.04598,-0.0818,0.0112,1.0000,-6.4801, 0.0000, 0.2911
 12.500, 1.4088, 0.05495, 0.04939,-0.0803,0.0112,1.0000,-6.5615, 0.0000, 0.2895
 12.750, 1.4118, 0.05799, 0.05263,-0.0791,0.0113,1.0000,-6.6604, 0.0000, 0.2880
 13.000, 1.4127, 0.06119, 0.05604,-0.0780,0.0114,1.0000,-6.7527, 0.0000, 0.2868
 13.250, 1.4124, 0.06452, 0.05957,-0.0772,0.0116,1.0000,-6.8378, 0.0000, 0.2858
 13.500, 1.4112, 0.06797, 0.06323,-0.0765,0.0118,1.0000,-6.9136, 0.0000, 0.2849
 13.750, 1.4070, 0.07175, 0.06724,-0.0761,0.0120,1.0000,-6.9648, 0.0000, 0.2843
 14.000, 1.4010, 0.07583, 0.07155,-0.0760,0.0123,1.0000,-6.9926, 0.0000, 0.2840
 14.250, 1.3917, 0.08037, 0.07635,-0.0764,0.0126,1.0000,-6.9843, 0.0000, 0.2841
 14.500, 1.3790, 0.08546, 0.08171,-0.0773,0.0128,1.0000,-6.9364, 0.0000, 0.2847
 14.750, 1.3628, 0.09092, 0.08744,-0.0789,0.0131,1.0000,-6.8506, 0.0000, 0.2861
 15.000, 1.3444, 0.09713, 0.09392,-0.0813,0.0134,1.0000,-6.7299, 0.0000, 0.2882
 15.250, 1.3237, 0.10431, 0.10136,-0.0847,0.0137,1.0000,-6.5808, 0.0000, 0.2913
 15.500, 1.3018, 0.11240, 0.10969,-0.0892,0.0140,1.0000,-6.4125, 0.0000, 0.2953
 15.750, 1.2794, 0.12135, 0.11886,-0.0947,0.0142,1.0000,-6.2297, 0.0000, 0.3004
 16.000, 1.2570, 0.13119, 0.12889,-0.1009,0.0144,1.0000,-6.0313, 0.0000, 0.3063
 16.250, 1.2342, 0.14214, 0.14002,-0.1080,0.0145,1.0000,-5.8086, 0.0000, 0.3132
 16.500, 1.2101, 0.15478, 0.15280,-0.1161,0.0146,1.0000,-5.5324, 0.0000, 0.3214
 16.750, 1.1742, 0.17387, 0.17195,-0.1272,0.0149,1.0000,-4.9771, 0.0000, 0.3340
 17.000, 1.1234, 0.20432, 0.20234,-0.1402,0.0166,1.0000,-3.7748, 0.0000, 0.3514
 17.250, 1.1107, 0.21744, 0.21543,-0.1452,0.0180,1.0000,-3.4022, 0.0000, 0.3574
 17.500, 1.1029, 0.22798, 0.22595,-0.1489,0.0196,1.0000,-3.1653, 0.0000, 0.3615
 17.750, 1.0918, 0.24463, 0.24258,-0.1542,0.0278,1.0000,-2.5877, 0.0000, 0.3678
 18.000, 1.0905, 0.25217, 0.25012,-0.1567,0.0276,1.0000,-2.5100, 0.0000, 0.3700
 18.250, 1.0901, 0.25902, 0.25698,-0.1589,0.0272,1.0000,-2.4642, 0.0000, 0.3717
 18.500, 1.0902, 0.26542, 0.26339,-0.1608,0.0266,1.0000,-2.4389, 0.0000, 0.3731
 18.750, 1.0906, 0.27144, 0.26942,-0.1624,0.0259,1.0000,-2.4300, 0.0000, 0.3741
 19.000, 1.0910, 0.27709, 0.27509,-0.1637,0.0253,1.0000,-2.4365, 0.0000, 0.3748
 19.250, 1.0915, 0.28235, 0.28037,-0.1647,0.0247,1.0000,-2.4592, 0.0000, 0.3751
 19.500, 1.0914, 0.28711, 0.28515,-0.1652,0.0240,1.0000,-2.5040, 0.0000, 0.3751
 19.750, 1.0834, 0.29329, 0.29136,-0.1657,0.0230,1.0000,-2.4852, 0.0000, 0.3763


