xflr5 v6.11

 Calculated polar for: E214  (11.1%)

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -1.250, 0.4389, 0.00885, 0.00360,-0.1394,0.8528,0.6145,-0.6323, 0.0000, 0.5682
 -1.000, 0.4709, 0.00874, 0.00356,-0.1399,0.8428,0.6580,-0.6546, 0.0000, 0.5472
 -0.750, 0.5030, 0.00877, 0.00355,-0.1405,0.8331,0.6855,-0.6770, 0.0000, 0.5291
 -0.500, 0.5265, 0.00871, 0.00355,-0.1394,0.8213,0.7045,-0.6948, 0.0000, 0.5143
 -0.250, 0.5552, 0.00867, 0.00350,-0.1393,0.8094,0.7212,-0.7155, 0.0000, 0.5002
  0.000, 0.5876, 0.00871, 0.00341,-0.1401,0.7970,0.7350,-0.7395, 0.0000, 0.4874
  0.250, 0.6117, 0.00869, 0.00343,-0.1392,0.7852,0.7501,-0.7602, 0.0000, 0.4763
  0.500, 0.6377, 0.00868, 0.00344,-0.1387,0.7725,0.7668,-0.7821, 0.0000, 0.4659
  0.750, 0.6665, 0.00874, 0.00347,-0.1387,0.7604,0.7827,-0.8057, 0.0000, 0.4563
  1.000, 0.6924, 0.00878, 0.00352,-0.1382,0.7492,0.8006,-0.8280, 0.0000, 0.4476
  1.250, 0.7158, 0.00878, 0.00356,-0.1372,0.7373,0.8207,-0.8515, 0.0000, 0.4393
  1.500, 0.7417, 0.00882, 0.00356,-0.1367,0.7245,0.8401,-0.8768, 0.0000, 0.4317
  1.750, 0.7664, 0.00891, 0.00361,-0.1358,0.7112,0.8670,-0.9046, 0.0000, 0.4244
  2.000, 0.7849, 0.00884, 0.00365,-0.1336,0.7029,0.9047,-0.9285, 0.0000, 0.4172
  2.250, 0.8122, 0.00873, 0.00360,-0.1333,0.6913,1.0000,-0.9608, 0.0000, 0.4109
  2.500, 0.8419, 0.00889, 0.00363,-0.1340,0.6783,1.0000,-0.9967, 0.0000, 0.4056
  2.750, 0.8718, 0.00914, 0.00375,-0.1346,0.6637,1.0000,-1.0376, 0.0000, 0.4006
  3.000, 0.8978, 0.00922, 0.00386,-0.1343,0.6546,1.0000,-1.0809, 0.0000, 0.3956
  3.250, 0.9244, 0.00936, 0.00396,-0.1342,0.6427,1.0000,-1.1275, 0.0000, 0.3909
  3.500, 0.9510, 0.00955, 0.00405,-0.1340,0.6291,1.0000,-1.1774, 0.0000, 0.3863
  3.750, 0.9780, 0.00979, 0.00423,-0.1339,0.6148,1.0000,-1.2341, 0.0000, 0.3821
  4.000, 1.0032, 0.00989, 0.00437,-0.1334,0.6045,1.0000,-1.2928, 0.0000, 0.3780
  4.250, 1.0286, 0.01003, 0.00465,-0.1330,0.5907,1.0000,-1.3593, 0.0000, 0.3739
  4.500, 1.0534, 0.01028, 0.00478,-0.1324,0.5746,1.0000,-1.4364, 0.0000, 0.3701
  4.750, 1.0748, 0.01041, 0.00484,-0.1311,0.5472,1.0000,-1.5169, 0.0000, 0.3660
  5.000, 1.0918, 0.01075, 0.00489,-0.1289,0.4998,1.0000,-1.5919, 0.0000, 0.3618
  5.250, 1.1072, 0.01129, 0.00507,-0.1265,0.4440,1.0000,-1.6648, 0.0000, 0.3577
  5.500, 1.1255, 0.01179, 0.00533,-0.1249,0.4025,1.0000,-1.8019, 0.0000, 0.3541
  5.750, 1.1440, 0.01231, 0.00564,-0.1233,0.3671,1.0000,-1.9551, 0.0000, 0.3507
  6.000, 1.1612, 0.01293, 0.00602,-0.1216,0.3262,1.0000,-2.1082, 0.0000, 0.3473
  6.250, 1.1778, 0.01362, 0.00647,-0.1198,0.2839,1.0000,-2.2641, 0.0000, 0.3440
  6.500, 1.1944, 0.01433, 0.00694,-0.1181,0.2440,1.0000,-2.4253, 0.0000, 0.3408
  6.750, 1.2099, 0.01512, 0.00748,-0.1162,0.2035,1.0000,-2.5886, 0.0000, 0.3377
  7.000, 1.2232, 0.01600, 0.00809,-0.1140,0.1611,1.0000,-2.7496, 0.0000, 0.3345
  7.250, 1.2351, 0.01694, 0.00877,-0.1116,0.1214,1.0000,-2.9118, 0.0000, 0.3314
  7.500, 1.2474, 0.01787, 0.00948,-0.1092,0.0894,1.0000,-3.0838, 0.0000, 0.3283
  7.750, 1.2564, 0.01900, 0.01035,-0.1064,0.0558,1.0000,-3.2498, 0.0000, 0.3251
  8.000, 1.2590, 0.02056, 0.01158,-0.1027,0.0155,1.0000,-3.3917, 0.0000, 0.3216
  8.250, 1.2725, 0.02138, 0.01241,-0.1006,0.0090,1.0000,-3.5948, 0.0000, 0.3187
  8.500, 1.3025, 0.02105, 0.01260,-0.1010,0.0298,1.0000,-3.8143, 0.0000, 0.3169
  8.750, 1.3088, 0.02235, 0.01379,-0.0980,0.0130,1.0000,-3.9933, 0.0000, 0.3138
  9.000, 1.3198, 0.02336, 0.01485,-0.0955,0.0084,1.0000,-4.1612, 0.0000, 0.3109
  9.250, 1.3316, 0.02434, 0.01600,-0.0932,0.0078,1.0000,-4.3480, 0.0000, 0.3082
  9.500, 1.3414, 0.02547, 0.01730,-0.0907,0.0074,1.0000,-4.5389, 0.0000, 0.3055
  9.750, 1.3495, 0.02675, 0.01876,-0.0882,0.0072,1.0000,-4.7259, 0.0000, 0.3028
 10.000, 1.3545, 0.02826, 0.02045,-0.0855,0.0071,1.0000,-4.8890, 0.0000, 0.3002
 10.250, 1.3575, 0.02995, 0.02233,-0.0826,0.0070,1.0000,-5.0355, 0.0000, 0.2975
 10.500, 1.3580, 0.03194, 0.02449,-0.0798,0.0070,1.0000,-5.1620, 0.0000, 0.2950
 10.750, 1.3577, 0.03414, 0.02687,-0.0772,0.0070,1.0000,-5.2783, 0.0000, 0.2927
 11.000, 1.3561, 0.03657, 0.02948,-0.0747,0.0070,1.0000,-5.3811, 0.0000, 0.2905
 11.250, 1.3545, 0.03917, 0.03226,-0.0724,0.0071,1.0000,-5.4762, 0.0000, 0.2884
 11.500, 1.3525, 0.04194, 0.03521,-0.0703,0.0072,1.0000,-5.5618, 0.0000, 0.2865
 11.750, 1.3512, 0.04481, 0.03827,-0.0683,0.0073,1.0000,-5.6422, 0.0000, 0.2847
 12.000, 1.3491, 0.04782, 0.04149,-0.0665,0.0074,1.0000,-5.7091, 0.0000, 0.2829
 12.250, 1.3482, 0.05109, 0.04499,-0.0648,0.0075,1.0000,-5.7684, 0.0000, 0.2813
 12.500, 1.3465, 0.05478, 0.04893,-0.0633,0.0077,1.0000,-5.8082, 0.0000, 0.2798
 12.750, 1.3415, 0.05904, 0.05346,-0.0620,0.0079,1.0000,-5.8161, 0.0000, 0.2786
 13.000, 1.3327, 0.06391, 0.05862,-0.0611,0.0081,1.0000,-5.7871, 0.0000, 0.2778
 13.250, 1.3184, 0.06955, 0.06457,-0.0607,0.0083,1.0000,-5.7094, 0.0000, 0.2776
 13.500, 1.2979, 0.07659, 0.07196,-0.0608,0.0087,1.0000,-5.5287, 0.0000, 0.2779
 13.750, 1.3026, 0.07875, 0.07418,-0.0611,0.0090,1.0000,-5.7077, 0.0000, 0.2775
 14.000, 1.3050, 0.08137, 0.07689,-0.0617,0.0093,1.0000,-5.8587, 0.0000, 0.2773
 14.250, 1.3053, 0.08449, 0.08014,-0.0625,0.0097,1.0000,-5.9736, 0.0000, 0.2774
 14.500, 1.2974, 0.08905, 0.08491,-0.0640,0.0102,1.0000,-5.9889, 0.0000, 0.2784
 14.750, 1.2813, 0.09509, 0.09124,-0.0665,0.0107,1.0000,-5.8892, 0.0000, 0.2805
 15.000, 1.2597, 0.10224, 0.09869,-0.0701,0.0112,1.0000,-5.7159, 0.0000, 0.2838
 15.250, 1.2383, 0.11002, 0.10671,-0.0746,0.0115,1.0000,-5.5525, 0.0000, 0.2880
 15.500, 1.2185, 0.11816, 0.11505,-0.0798,0.0117,1.0000,-5.4117, 0.0000, 0.2928
 15.750, 1.2002, 0.12671, 0.12378,-0.0854,0.0117,1.0000,-5.2801, 0.0000, 0.2981
 16.000, 1.1831, 0.13573, 0.13294,-0.0915,0.0116,1.0000,-5.1502, 0.0000, 0.3040
 16.250, 1.1667, 0.14532, 0.14265,-0.0978,0.0114,1.0000,-5.0112, 0.0000, 0.3102
 16.500, 1.1506, 0.15570, 0.15314,-0.1044,0.0112,1.0000,-4.8448, 0.0000, 0.3169
 16.750, 1.1333, 0.16743, 0.16496,-0.1112,0.0110,1.0000,-4.6161, 0.0000, 0.3242
 17.000, 1.1098, 0.18318, 0.18078,-0.1191,0.0110,1.0000,-4.1755, 0.0000, 0.3336
 17.250, 1.0633, 0.21438, 0.21193,-0.1304,0.0143,1.0000,-2.8420, 0.0000, 0.3501
 17.500, 1.0550, 0.22529, 0.22282,-0.1341,0.0171,1.0000,-2.5834, 0.0000, 0.3544
 17.750, 1.0533, 0.23662, 0.23418,-0.1374,0.0233,1.0000,-2.2777, 0.0000, 0.3577
 18.000, 1.0530, 0.24399, 0.24154,-0.1399,0.0232,1.0000,-2.2137, 0.0000, 0.3599
 18.250, 1.0537, 0.25071, 0.24827,-0.1421,0.0230,1.0000,-2.1795, 0.0000, 0.3615
 18.500, 1.0548, 0.25707, 0.25463,-0.1441,0.0226,1.0000,-2.1631, 0.0000, 0.3629
 18.750, 1.0561, 0.26317, 0.26074,-0.1458,0.0222,1.0000,-2.1594, 0.0000, 0.3640
 19.000, 1.0573, 0.26912, 0.26670,-0.1474,0.0218,1.0000,-2.1637, 0.0000, 0.3649
 19.250, 1.0583, 0.27492, 0.27251,-0.1488,0.0214,1.0000,-2.1755, 0.0000, 0.3656
 19.500, 1.0587, 0.28067, 0.27828,-0.1499,0.0210,1.0000,-2.1910, 0.0000, 0.3662
 19.750, 1.0555, 0.28721, 0.28484,-0.1512,0.0205,1.0000,-2.1735, 0.0000, 0.3675
 20.000, 1.0295, 0.30049, 0.29811,-0.1526,0.0193,1.0000,-1.8799, 0.0000, 0.3726


