xflr5 v6.11

 Calculated polar for: EPPLER 472 AIRFOIL

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.500,-0.3640, 0.01172, 0.00486, 0.0139,0.9871,0.2204,-1.2691, 0.0000, 0.2835
 -2.000,-0.2805, 0.01092, 0.00428, 0.0087,0.9643,0.2419,-1.1290, 0.0000, 0.2764
 -1.500,-0.1961, 0.01032, 0.00373, 0.0039,0.9121,0.2565,-0.9917, 0.0000, 0.2651
 -0.500,-0.0417, 0.01026, 0.00289,-0.0032,0.5482,0.3414,-0.7819, 0.0000, 0.1673
  0.000, 0.0000, 0.01043, 0.00282,-0.0000,0.4180,0.4180,-0.7089, 0.0000, 0.4639
  0.500, 0.0417, 0.01026, 0.00289, 0.0032,0.3414,0.5481,-0.7819, 0.0000, 0.1673
  1.500, 0.1961, 0.01032, 0.00373,-0.0039,0.2565,0.9121,-0.9917, 0.0000, 0.2651
  2.000, 0.2805, 0.01092, 0.00428,-0.0087,0.2419,0.9643,-1.1290, 0.0000, 0.2764
  2.500, 0.3640, 0.01172, 0.00486,-0.0139,0.2204,0.9871,-1.2691, 0.0000, 0.2835
  3.000, 0.4569, 0.01204, 0.00521,-0.0214,0.2089,1.0000,-1.4270, 0.0000, 0.2919
  3.500, 0.5031, 0.01232, 0.00546,-0.0192,0.2011,1.0000,-1.5334, 0.0000, 0.2829
  4.000, 0.5493, 0.01268, 0.00577,-0.0170,0.1929,1.0000,-1.6543, 0.0000, 0.2754
  4.500, 0.5946, 0.01336, 0.00636,-0.0147,0.1821,1.0000,-1.7865, 0.0000, 0.2688
  5.000, 0.6402, 0.01442, 0.00748,-0.0125,0.1730,1.0000,-1.9163, 0.0000, 0.2632
  5.500, 0.6873, 0.01457, 0.00766,-0.0104,0.1675,1.0000,-2.0621, 0.0000, 0.2583
  6.000, 0.7338, 0.01504, 0.00816,-0.0081,0.1605,1.0000,-2.2118, 0.0000, 0.2539
  6.500, 0.7798, 0.01553, 0.00875,-0.0059,0.1535,1.0000,-2.3889, 0.0000, 0.2499
  7.000, 0.8237, 0.01646, 0.00964,-0.0034,0.1445,1.0000,-2.5655, 0.0000, 0.2460
  7.500, 0.8659, 0.01809, 0.01143,-0.0008,0.1369,1.0000,-2.7325, 0.0000, 0.2423
  8.000, 0.9120, 0.01821, 0.01162, 0.0015,0.1319,1.0000,-2.9291, 0.0000, 0.2393
  8.500, 0.9563, 0.01875, 0.01223, 0.0039,0.1254,1.0000,-3.1609, 0.0000, 0.2362
  9.000, 0.9998, 0.01929, 0.01280, 0.0064,0.1193,1.0000,-3.4789, 0.0000, 0.2333
  9.500, 1.0384, 0.02064, 0.01415, 0.0095,0.1109,1.0000,-3.7825, 0.0000, 0.2300
 10.000, 1.0746, 0.02240, 0.01623, 0.0127,0.1050,1.0000,-4.0881, 0.0000, 0.2267
 10.500, 1.1167, 0.02267, 0.01661, 0.0153,0.1002,1.0000,-4.4377, 0.0000, 0.2241
 11.000, 1.1552, 0.02344, 0.01749, 0.0183,0.0945,1.0000,-4.7765, 0.0000, 0.2213
 11.500, 1.1926, 0.02397, 0.01798, 0.0214,0.0885,1.0000,-5.1277, 0.0000, 0.2185
 12.000, 1.2092, 0.02712, 0.02132, 0.0264,0.0792,1.0000,-5.3668, 0.0000, 0.2139
 12.500, 1.2502, 0.02671, 0.02096, 0.0290,0.0763,1.0000,-5.7653, 0.0000, 0.2117
 13.000, 1.2840, 0.02708, 0.02141, 0.0321,0.0708,1.0000,-6.1337, 0.0000, 0.2091
 13.500, 1.3074, 0.02785, 0.02214, 0.0365,0.0647,1.0000,-6.4632, 0.0000, 0.2053
 14.000, 1.3079, 0.03026, 0.02472, 0.0427,0.0597,1.0000,-6.6581, 0.0000, 0.1998
 14.500, 1.2953, 0.03442, 0.02915, 0.0471,0.0557,1.0000,-6.7737, 0.0000, 0.1951
 15.000, 1.2995, 0.03803, 0.03302, 0.0480,0.0545,1.0000,-6.9810, 0.0000, 0.1935
 15.500, 1.2891, 0.04436, 0.03964, 0.0457,0.0528,1.0000,-7.0848, 0.0000, 0.1939
 16.000, 1.2553, 0.05553, 0.05116, 0.0388,0.0514,1.0000,-7.0085, 0.0000, 0.1972
 16.500, 1.1531, 0.07807, 0.07418, 0.0245,0.0518,1.0000,-6.4187, 0.0000, 0.2057
 17.000, 0.7233, 0.17443, 0.17099,-0.0298,0.0465,1.0000,-2.4396, 0.0000, 0.2722
 17.500, 0.7429, 0.17779, 0.17437,-0.0315,0.0419,1.0000,-2.6035, 0.0000, 0.2724
 18.000, 0.7765, 0.17609, 0.17268,-0.0311,0.0387,1.0000,-3.0184, 0.0000, 0.2684
 18.500, 0.7592, 0.19237, 0.18895,-0.0387,0.0285,1.0000,-2.5338, 0.0000, 0.2795
 19.000, 0.7713, 0.19883, 0.19540,-0.0417,0.0254,1.0000,-2.5801, 0.0000, 0.2819
 19.500, 0.7816, 0.20606, 0.20263,-0.0449,0.0239,1.0000,-2.5951, 0.0000, 0.2845
 20.000, 0.7866, 0.21575, 0.21232,-0.0487,0.0231,1.0000,-2.5758, 0.0000, 0.2884


