xflr5 v6.11

 Calculated polar for: E195  (11.82%)

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-11.750,-0.3755, 0.12703, 0.12391,-0.0254,1.0000,0.0336,-1.3903, 0.0000, 0.1697
-11.500,-0.3711, 0.12374, 0.12064,-0.0269,1.0000,0.0347,-1.4048, 0.0000, 0.1651
-11.250,-0.3673, 0.12047, 0.11739,-0.0284,1.0000,0.0358,-1.4254, 0.0000, 0.1603
-11.000,-0.3643, 0.11730, 0.11424,-0.0302,1.0000,0.0371,-1.4549, 0.0000, 0.1550
-10.750,-0.3611, 0.11435, 0.11131,-0.0323,1.0000,0.0384,-1.4924, 0.0000, 0.1487
-10.500,-0.3555, 0.11190, 0.10889,-0.0345,1.0000,0.0397,-1.5149, 0.0000, 0.1413
-10.250,-0.3499, 0.10925, 0.10626,-0.0363,1.0000,0.0403,-1.5260, 0.0000, 0.1347
-10.000,-0.3458, 0.10613, 0.10318,-0.0380,1.0000,0.0406,-1.5446, 0.0000, 0.1288
 -9.750,-0.3425, 0.10278, 0.09985,-0.0397,1.0000,0.0407,-1.5683, 0.0000, 0.1231
 -9.500,-0.3402, 0.09929, 0.09640,-0.0414,1.0000,0.0408,-1.5963, 0.0000, 0.1176
 -9.250,-0.3388, 0.09571, 0.09285,-0.0430,1.0000,0.0409,-1.6287, 0.0000, 0.1124
 -9.000,-0.3382, 0.09201, 0.08919,-0.0448,1.0000,0.0409,-1.6660, 0.0000, 0.1073
 -8.750,-0.3389, 0.08818, 0.08541,-0.0466,1.0000,0.0410,-1.7095, 0.0000, 0.1026
 -8.500,-0.3419, 0.08427, 0.08155,-0.0485,1.0000,0.0410,-1.7622, 0.0000, 0.0988
 -8.250,-0.3489, 0.08025, 0.07759,-0.0504,1.0000,0.0411,-1.8305, 0.0000, 0.0966
 -8.000,-0.3676, 0.07658, 0.07402,-0.0519,1.0000,0.0411,-1.9269, 0.0000, 0.1007
 -7.750,-0.3905, 0.05991, 0.05723,-0.0679,0.9843,0.0439,-2.3067, 0.0000, 0.0683
 -7.500,-0.3690, 0.05542, 0.05268,-0.0730,0.9733,0.0455,-2.2328, 0.0000, 0.0443
 -7.250,-0.3468, 0.05182, 0.04901,-0.0769,0.9580,0.0471,-2.1460, 0.0000, 0.0204
 -7.000,-0.3247, 0.04794, 0.04499,-0.0810,0.9403,0.0491,-2.0839, 0.0000,-0.0074
 -6.750,-0.3039, 0.04411, 0.04095,-0.0842,0.9201,0.0517,-2.0398, 0.0000,-0.0353
 -6.500,-0.2880, 0.04088, 0.03745,-0.0853,0.8966,0.0547,-2.0094, 0.0000,-0.0543
 -6.250,-0.2716, 0.03842, 0.03471,-0.0851,0.8754,0.0584,-1.9737, 0.0000,-0.0718
 -5.250,-0.2061, 0.02194, 0.01614,-0.0805,0.8150,0.0348,-2.2612, 0.0000,-0.1508
 -5.000,-0.1839, 0.01779, 0.01130,-0.0785,0.8048,0.0273,-2.4184, 0.0000,-0.1882
 -4.750,-0.1583, 0.01672, 0.00997,-0.0776,0.7933,0.0252,-2.3345, 0.0000,-0.2524
 -4.500,-0.1324, 0.01612, 0.00919,-0.0769,0.7820,0.0240,-2.2028, 0.0000,-0.3444
 -4.250,-0.1061, 0.01551, 0.00845,-0.0764,0.7727,0.0232,-2.0685, 0.0000,-0.4858
 -4.000,-0.0816, 0.01436, 0.00713,-0.0756,0.7657,0.0227,-1.9739, 0.0000,-0.6952
 -3.750,-0.0576, 0.01335, 0.00592,-0.0748,0.7580,0.0224,-1.8631, 0.0000,-1.0730
 -3.500,-0.0326, 0.01268, 0.00488,-0.0740,0.7501,0.0219,-1.7265, 0.0000,-2.0634
 -3.250,-0.0066, 0.01224, 0.00423,-0.0735,0.7422,0.0220,-1.6059, 0.0000,-11.0180
 -3.000, 0.0204, 0.01203, 0.00378,-0.0732,0.7331,0.0225,-1.4773, 0.0000, 3.8972
 -2.750, 0.0477, 0.01177, 0.00342,-0.0728,0.7277,0.0294,-1.3714, 0.0000, 1.7982
 -2.500, 0.0716, 0.01093, 0.00312,-0.0725,0.7228,0.1439,-1.2464, 0.0000, 1.2744
 -2.250, 0.0957, 0.01030, 0.00301,-0.0722,0.7167,0.2688,-1.0947, 0.0000, 1.0119
 -2.000, 0.1205, 0.00989, 0.00298,-0.0718,0.7100,0.3694,-0.9329, 0.0000, 0.8515
 -1.750, 0.1461, 0.00968, 0.00296,-0.0715,0.7032,0.4425,-0.7703, 0.0000, 0.7428
 -1.500, 0.1721, 0.00956, 0.00297,-0.0711,0.6967,0.4953,-0.6293, 0.0000, 0.6657
 -1.250, 0.1981, 0.00951, 0.00304,-0.0708,0.6892,0.5480,-0.5774, 0.0000, 0.6089
 -1.000, 0.2229, 0.00941, 0.00321,-0.0702,0.6827,0.6216,-0.5919, 0.0000, 0.5659
 -0.750, 0.2444, 0.00905, 0.00333,-0.0686,0.6797,0.7380,-0.6056, 0.0000, 0.5312
 -0.500, 0.2659, 0.00877, 0.00348,-0.0665,0.6759,0.8605,-0.6214, 0.0000, 0.5000
 -0.250, 0.3056, 0.00876, 0.00357,-0.0684,0.6713,0.9321,-0.6461, 0.0000, 0.4732
  0.000, 0.3474, 0.00882, 0.00363,-0.0712,0.6663,0.9623,-0.6717, 0.0000, 0.4540
  0.250, 0.3931, 0.00886, 0.00359,-0.0749,0.6609,0.9828,-0.6995, 0.0000, 0.4394
  0.500, 0.4420, 0.00886, 0.00350,-0.0795,0.6548,0.9962,-0.7292, 0.0000, 0.4284
  0.750, 0.4741, 0.00893, 0.00346,-0.0807,0.6483,1.0000,-0.7502, 0.0000, 0.4183
  1.000, 0.4980, 0.00913, 0.00358,-0.0801,0.6409,1.0000,-0.7665, 0.0000, 0.4088
  1.250, 0.5221, 0.00938, 0.00380,-0.0796,0.6347,1.0000,-0.7826, 0.0000, 0.4003
  1.500, 0.5463, 0.00943, 0.00384,-0.0790,0.6321,1.0000,-0.8007, 0.0000, 0.3922
  1.750, 0.5707, 0.00951, 0.00391,-0.0785,0.6286,1.0000,-0.8200, 0.0000, 0.3848
  2.000, 0.5953, 0.00960, 0.00399,-0.0779,0.6244,1.0000,-0.8396, 0.0000, 0.3780
  2.250, 0.6200, 0.00968, 0.00407,-0.0774,0.6194,1.0000,-0.8620, 0.0000, 0.3717
  2.500, 0.6449, 0.00976, 0.00412,-0.0768,0.6137,1.0000,-0.8864, 0.0000, 0.3658
  2.750, 0.6699, 0.00983, 0.00418,-0.0763,0.6081,1.0000,-0.9153, 0.0000, 0.3603
  3.000, 0.6950, 0.00994, 0.00425,-0.0757,0.6023,1.0000,-0.9465, 0.0000, 0.3552
  3.250, 0.7203, 0.01013, 0.00438,-0.0753,0.5948,1.0000,-0.9824, 0.0000, 0.3505
  3.500, 0.7456, 0.01048, 0.00480,-0.0749,0.5862,1.0000,-1.0226, 0.0000, 0.3462
  3.750, 0.7705, 0.01030, 0.00462,-0.0742,0.5802,1.0000,-1.0703, 0.0000, 0.3418
  4.000, 0.7938, 0.00983, 0.00400,-0.0728,0.5566,1.0000,-1.1201, 0.0000, 0.3369
  4.250, 0.8163, 0.00976, 0.00376,-0.0715,0.5289,1.0000,-1.1739, 0.0000, 0.3325
  4.500, 0.8399, 0.00980, 0.00369,-0.0707,0.5069,1.0000,-1.2408, 0.0000, 0.3288
  4.750, 0.8633, 0.00998, 0.00375,-0.0698,0.4893,1.0000,-1.3125, 0.0000, 0.3253
  5.000, 0.8885, 0.01008, 0.00386,-0.0694,0.4752,1.0000,-1.3878, 0.0000, 0.3222
  5.250, 0.9111, 0.01030, 0.00394,-0.0685,0.4499,1.0000,-1.5267, 0.0000, 0.3190
  5.500, 0.9339, 0.01055, 0.00408,-0.0676,0.4220,1.0000,-1.6733, 0.0000, 0.3160
  5.750, 0.9530, 0.01102, 0.00428,-0.0662,0.3746,1.0000,-1.8176, 0.0000, 0.3127
  6.000, 0.9656, 0.01196, 0.00473,-0.0639,0.2969,1.0000,-1.9508, 0.0000, 0.3092
  6.250, 0.9752, 0.01323, 0.00546,-0.0613,0.2084,1.0000,-2.0828, 0.0000, 0.3056
  6.500, 0.9852, 0.01450, 0.00629,-0.0589,0.1345,1.0000,-2.2273, 0.0000, 0.3022
  7.000, 0.9993, 0.01732, 0.00830,-0.0532,0.0129,1.0000,-2.5095, 0.0000, 0.2951
  7.250, 1.0189, 0.01779, 0.00884,-0.0519,0.0114,1.0000,-2.7086, 0.0000, 0.2925
  7.750, 1.0568, 0.01873, 0.01020,-0.0493,0.0119,1.0000,-3.1437, 0.0000, 0.2876
  8.000, 1.0708, 0.01938, 0.01099,-0.0472,0.0114,1.0000,-3.3051, 0.0000, 0.2847
  8.250, 1.0825, 0.02016, 0.01192,-0.0447,0.0112,1.0000,-3.4535, 0.0000, 0.2816
  8.500, 1.0921, 0.02108, 0.01301,-0.0421,0.0111,1.0000,-3.5903, 0.0000, 0.2785
  8.750, 1.0992, 0.02220, 0.01428,-0.0395,0.0110,1.0000,-3.7130, 0.0000, 0.2755
  9.000, 1.1038, 0.02353, 0.01577,-0.0367,0.0110,1.0000,-3.8213, 0.0000, 0.2725
  9.250, 1.1063, 0.02510, 0.01750,-0.0341,0.0111,1.0000,-3.9161, 0.0000, 0.2697
  9.500, 1.1075, 0.02689, 0.01943,-0.0317,0.0112,1.0000,-4.0000, 0.0000, 0.2671
  9.750, 1.1085, 0.02888, 0.02156,-0.0295,0.0113,1.0000,-4.0766, 0.0000, 0.2646
 10.000, 1.1102, 0.03099, 0.02382,-0.0274,0.0114,1.0000,-4.1484, 0.0000, 0.2623
 10.250, 1.1129, 0.03324, 0.02621,-0.0253,0.0116,1.0000,-4.2129, 0.0000, 0.2600
 10.500, 1.1185, 0.03568, 0.02881,-0.0231,0.0119,1.0000,-4.2631, 0.0000, 0.2576
 10.750, 1.1327, 0.03833, 0.03166,-0.0211,0.0125,1.0000,-4.3227, 0.0000, 0.2552
 11.000, 1.1445, 0.03956, 0.03297,-0.0201,0.0129,1.0000,-4.4907, 0.0000, 0.2538
 11.250, 1.1568, 0.04087, 0.03437,-0.0192,0.0135,1.0000,-4.6546, 0.0000, 0.2524
 11.500, 1.1704, 0.04244, 0.03610,-0.0181,0.0146,1.0000,-4.7897, 0.0000, 0.2508
 15.750, 0.8797, 0.17441, 0.17150,-0.0636,0.0415,1.0000,-2.1345, 0.0000, 0.3036
 16.000, 0.8867, 0.17854, 0.17563,-0.0670,0.0393,1.0000,-2.1267, 0.0000, 0.3067
 16.250, 0.8885, 0.18453, 0.18161,-0.0703,0.0373,1.0000,-2.0690, 0.0000, 0.3100
 16.500, 0.8892, 0.19060, 0.18767,-0.0733,0.0356,1.0000,-2.0139, 0.0000, 0.3131
 16.750, 0.8908, 0.19632, 0.19338,-0.0760,0.0342,1.0000,-1.9768, 0.0000, 0.3157
 17.000, 0.8930, 0.20178, 0.19884,-0.0784,0.0329,1.0000,-1.9529, 0.0000, 0.3179
 17.250, 0.8960, 0.20701, 0.20406,-0.0806,0.0317,1.0000,-1.9410, 0.0000, 0.3198
 17.500, 0.8995, 0.21203, 0.20909,-0.0827,0.0307,1.0000,-1.9405, 0.0000, 0.3213
 17.750, 0.9037, 0.21686, 0.21392,-0.0845,0.0298,1.0000,-1.9518, 0.0000, 0.3226
 18.000, 0.9085, 0.22149, 0.21856,-0.0861,0.0290,1.0000,-1.9754, 0.0000, 0.3235
 18.250, 0.9138, 0.22595, 0.22302,-0.0876,0.0282,1.0000,-2.0118, 0.0000, 0.3241
 18.500, 0.9194, 0.23030, 0.22739,-0.0888,0.0275,1.0000,-2.0582, 0.0000, 0.3244
 18.750, 0.9253, 0.23464, 0.23173,-0.0898,0.0269,1.0000,-2.1163, 0.0000, 0.3244
 19.000, 0.9257, 0.24130, 0.23840,-0.0914,0.0258,1.0000,-2.1060, 0.0000, 0.3257
 19.250, 0.9155, 0.25421, 0.25127,-0.0947,0.0249,1.0000,-1.8702, 0.0000, 0.3305
 19.500, 0.9181, 0.26020, 0.25726,-0.0968,0.0248,1.0000,-1.8416, 0.0000, 0.3321
 19.750, 0.9206, 0.26612, 0.26319,-0.0988,0.0248,1.0000,-1.8143, 0.0000, 0.3337
 20.000, 0.9229, 0.27196, 0.26904,-0.1009,0.0247,1.0000,-1.7881, 0.0000, 0.3353


