xflr5 v6.11

 Calculated polar for: DAE-21 AIRFOIL

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -3.500, 0.2631, 0.03326, 0.02881,-0.1316,0.7251,0.0471,-1.4874, 0.0000, 0.7576
 -3.000, 0.3154, 0.02971, 0.02502,-0.1333,0.7185,0.0516,-1.3180, 0.0000, 0.6782
 -2.500, 0.3731, 0.02545, 0.02024,-0.1350,0.7130,0.0546,-1.2916, 0.0000, 0.6155
 -1.500, 0.4925, 0.01876, 0.01213,-0.1351,0.7019,0.0408,-1.3460, 0.0000, 0.5259
 -0.500, 0.6050, 0.01533, 0.00827,-0.1350,0.6891,0.0435,-0.9926, 0.0000, 0.4729
  0.000, 0.6625, 0.01420, 0.00700,-0.1349,0.6826,0.0641,-0.9567, 0.0000, 0.4526
  0.500, 0.7158, 0.01250, 0.00685,-0.1349,0.6770,0.6082,-0.9965, 0.0000, 0.4367
  1.500, 0.8274, 0.01212, 0.00693,-0.1345,0.6621,1.0000,-1.0859, 0.0000, 0.4094
  2.000, 0.8842, 0.01208, 0.00673,-0.1345,0.6541,1.0000,-1.1353, 0.0000, 0.3982
  2.500, 0.9418, 0.01203, 0.00649,-0.1345,0.6471,1.0000,-1.1899, 0.0000, 0.3883
  3.000, 0.9964, 0.01228, 0.00668,-0.1344,0.6384,1.0000,-1.2452, 0.0000, 0.3796
  3.500, 1.0509, 0.01233, 0.00672,-0.1341,0.6284,1.0000,-1.3059, 0.0000, 0.3717
  4.000, 1.1076, 0.01222, 0.00651,-0.1341,0.6190,1.0000,-1.3733, 0.0000, 0.3645
  4.500, 1.1619, 0.01241, 0.00666,-0.1338,0.6083,1.0000,-1.4445, 0.0000, 0.3579
  5.000, 1.2148, 0.01247, 0.00677,-0.1334,0.5959,1.0000,-1.5207, 0.0000, 0.3518
  5.500, 1.2707, 0.01256, 0.00672,-0.1333,0.5831,1.0000,-1.6104, 0.0000, 0.3461
  6.000, 1.3195, 0.01277, 0.00710,-0.1323,0.5691,1.0000,-1.7042, 0.0000, 0.3408
  6.500, 1.3722, 0.01294, 0.00716,-0.1318,0.5529,1.0000,-1.8209, 0.0000, 0.3357
  7.000, 1.4181, 0.01324, 0.00757,-0.1303,0.5345,1.0000,-1.9528, 0.0000, 0.3308
  7.500, 1.4633, 0.01366, 0.00803,-0.1287,0.5141,1.0000,-2.1014, 0.0000, 0.3261
  8.000, 1.5042, 0.01419, 0.00852,-0.1265,0.4904,1.0000,-2.2604, 0.0000, 0.3214
  8.500, 1.5377, 0.01493, 0.00921,-0.1231,0.4638,1.0000,-2.4383, 0.0000, 0.3165
  9.000, 1.5592, 0.01590, 0.01012,-0.1178,0.4366,1.0000,-2.6081, 0.0000, 0.3111
  9.500, 1.5652, 0.01722, 0.01143,-0.1103,0.4105,1.0000,-2.7642, 0.0000, 0.3052
 10.000, 1.5688, 0.01913, 0.01335,-0.1037,0.3813,1.0000,-2.9113, 0.0000, 0.3000
 10.500, 1.5736, 0.02145, 0.01562,-0.0981,0.3523,1.0000,-3.0650, 0.0000, 0.2953
 11.000, 1.5748, 0.02431, 0.01839,-0.0928,0.3212,1.0000,-3.2117, 0.0000, 0.2909
 11.500, 1.5753, 0.02755, 0.02155,-0.0880,0.2901,1.0000,-3.3841, 0.0000, 0.2869
 12.000, 1.5768, 0.03104, 0.02499,-0.0839,0.2615,1.0000,-3.5653, 0.0000, 0.2832
 13.000, 1.5761, 0.03933, 0.03317,-0.0772,0.2050,1.0000,-3.9179, 0.0000, 0.2769
 13.500, 1.5751, 0.04411, 0.03789,-0.0747,0.1771,1.0000,-4.0931, 0.0000, 0.2743
 14.000, 1.5741, 0.04921, 0.04294,-0.0727,0.1518,1.0000,-4.2681, 0.0000, 0.2720
 14.500, 1.5737, 0.05463, 0.04842,-0.0713,0.1301,1.0000,-4.4417, 0.0000, 0.2700
 15.000, 1.5731, 0.06036, 0.05419,-0.0703,0.1108,1.0000,-4.6164, 0.0000, 0.2682
 15.500, 1.5714, 0.06651, 0.06039,-0.0698,0.0941,1.0000,-4.7854, 0.0000, 0.2668
 16.000, 1.5611, 0.07412, 0.06796,-0.0698,0.0784,1.0000,-4.9128, 0.0000, 0.2659
 16.500, 1.5653, 0.08014, 0.07418,-0.0702,0.0697,1.0000,-5.1044, 0.0000, 0.2649
 17.000, 1.5524, 0.08884, 0.08289,-0.0714,0.0591,1.0000,-5.2074, 0.0000, 0.2648
 17.500, 1.5530, 0.09569, 0.08998,-0.0725,0.0532,1.0000,-5.3698, 0.0000, 0.2643
 18.000, 1.5513, 0.10317, 0.09763,-0.0743,0.0476,1.0000,-5.5211, 0.0000, 0.2642
 18.500, 1.5381, 0.11269, 0.10724,-0.0770,0.0416,1.0000,-5.5963, 0.0000, 0.2652
 19.000, 1.5341, 0.12050, 0.11528,-0.0791,0.0373,1.0000,-5.6946, 0.0000, 0.2654
 19.500, 1.5344, 0.12800, 0.12304,-0.0819,0.0352,1.0000,-5.8320, 0.0000, 0.2659
 20.000, 1.5314, 0.13599, 0.13127,-0.0851,0.0328,1.0000,-5.9929, 0.0000, 0.2668


