xflr5 v6.11

 Calculated polar for: PT40

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  1.750, 0.5415, 0.01218, 0.00483,-0.0733,0.6324,0.0906,-1.0690, 0.0000, 0.3814
  2.000, 0.5675, 0.01213, 0.00469,-0.0725,0.6121,0.0925,-1.1142, 0.0000, 0.3735
  2.250, 0.5938, 0.01210, 0.00464,-0.0718,0.5909,0.0946,-1.1600, 0.0000, 0.3664
  2.500, 0.6192, 0.01215, 0.00461,-0.0709,0.5660,0.0957,-1.2240, 0.0000, 0.3597
  2.750, 0.6442, 0.01196, 0.00433,-0.0699,0.5396,0.0982,-1.3141, 0.0000, 0.3535
  3.000, 0.6692, 0.01191, 0.00417,-0.0690,0.5095,0.1032,-1.4060, 0.0000, 0.3478
  3.250, 0.6930, 0.01202, 0.00412,-0.0679,0.4699,0.1125,-1.4983, 0.0000, 0.3424
  3.500, 0.7148, 0.01211, 0.00413,-0.0665,0.4185,0.1801,-1.5873, 0.0000, 0.3373
  3.750, 0.7403, 0.01078, 0.00445,-0.0661,0.3500,1.0000,-1.6864, 0.0000, 0.3332
  4.000, 0.7603, 0.01140, 0.00470,-0.0645,0.2983,1.0000,-1.7768, 0.0000, 0.3285
  4.250, 0.7823, 0.01190, 0.00495,-0.0633,0.2663,1.0000,-1.8722, 0.0000, 0.3243
  4.500, 0.8056, 0.01232, 0.00520,-0.0623,0.2465,1.0000,-1.9716, 0.0000, 0.3205
  4.750, 0.8297, 0.01267, 0.00546,-0.0614,0.2324,1.0000,-2.0739, 0.0000, 0.3169
  5.000, 0.8541, 0.01300, 0.00570,-0.0605,0.2210,1.0000,-2.1787, 0.0000, 0.3136
  5.250, 0.8770, 0.01345, 0.00602,-0.0595,0.2081,1.0000,-2.2814, 0.0000, 0.3103
  5.500, 0.9022, 0.01371, 0.00626,-0.0588,0.2005,1.0000,-2.3910, 0.0000, 0.3073
  5.750, 0.9270, 0.01399, 0.00650,-0.0581,0.1921,1.0000,-2.5014, 0.0000, 0.3045
  6.000, 0.9505, 0.01437, 0.00685,-0.0571,0.1833,1.0000,-2.6095, 0.0000, 0.3017
  6.250, 0.9736, 0.01479, 0.00720,-0.0562,0.1742,1.0000,-2.7178, 0.0000, 0.2990
  6.500, 0.9992, 0.01499, 0.00742,-0.0556,0.1689,1.0000,-2.8340, 0.0000, 0.2966
  6.750, 1.0236, 0.01528, 0.00768,-0.0548,0.1616,1.0000,-2.9485, 0.0000, 0.2942
  7.000, 1.0466, 0.01567, 0.00797,-0.0538,0.1527,1.0000,-3.0604, 0.0000, 0.2919
  7.250, 1.0700, 0.01603, 0.00831,-0.0529,0.1444,1.0000,-3.1725, 0.0000, 0.2896
  7.500, 1.0944, 0.01629, 0.00855,-0.0522,0.1347,1.0000,-3.2873, 0.0000, 0.2875
  7.750, 1.1160, 0.01677, 0.00889,-0.0511,0.1179,1.0000,-3.3917, 0.0000, 0.2853
  8.000, 1.1343, 0.01754, 0.00939,-0.0496,0.0844,1.0000,-3.4786, 0.0000, 0.2829
  8.250, 1.1494, 0.01859, 0.01017,-0.0476,0.0633,1.0000,-3.5461, 0.0000, 0.2802
  8.500, 1.1641, 0.01962, 0.01117,-0.0453,0.0540,1.0000,-3.5902, 0.0000, 0.2774
  8.750, 1.1826, 0.02028, 0.01188,-0.0437,0.0522,1.0000,-3.6723, 0.0000, 0.2751
  9.000, 1.1997, 0.02100, 0.01266,-0.0419,0.0507,1.0000,-3.7523, 0.0000, 0.2727
  9.250, 1.2153, 0.02175, 0.01346,-0.0399,0.0495,1.0000,-3.8303, 0.0000, 0.2703
  9.500, 1.2289, 0.02254, 0.01431,-0.0376,0.0486,1.0000,-3.9053, 0.0000, 0.2677
  9.750, 1.2418, 0.02340, 0.01532,-0.0353,0.0480,1.0000,-3.9799, 0.0000, 0.2652
 10.000, 1.2543, 0.02432, 0.01630,-0.0330,0.0474,1.0000,-4.0535, 0.0000, 0.2627
 10.250, 1.2665, 0.02529, 0.01734,-0.0308,0.0470,1.0000,-4.1263, 0.0000, 0.2604
 10.500, 1.2781, 0.02633, 0.01844,-0.0287,0.0466,1.0000,-4.1976, 0.0000, 0.2581
 10.750, 1.2895, 0.02742, 0.01961,-0.0266,0.0464,1.0000,-4.2679, 0.0000, 0.2559
 11.000, 1.3005, 0.02859, 0.02086,-0.0247,0.0462,1.0000,-4.3371, 0.0000, 0.2538
 11.250, 1.3113, 0.02984, 0.02219,-0.0228,0.0460,1.0000,-4.4050, 0.0000, 0.2519
 11.500, 1.3215, 0.03115, 0.02359,-0.0209,0.0459,1.0000,-4.4709, 0.0000, 0.2499
 11.750, 1.3310, 0.03255, 0.02509,-0.0191,0.0458,1.0000,-4.5343, 0.0000, 0.2481
 12.000, 1.3404, 0.03404, 0.02668,-0.0174,0.0458,1.0000,-4.5961, 0.0000, 0.2463
 12.250, 1.3490, 0.03564, 0.02840,-0.0158,0.0458,1.0000,-4.6549, 0.0000, 0.2446
 12.500, 1.3571, 0.03735, 0.03023,-0.0143,0.0458,1.0000,-4.7106, 0.0000, 0.2430
 12.750, 1.3639, 0.03921, 0.03222,-0.0128,0.0459,1.0000,-4.7613, 0.0000, 0.2414
 13.000, 1.3695, 0.04120, 0.03436,-0.0114,0.0460,1.0000,-4.8074, 0.0000, 0.2399
 13.250, 1.3730, 0.04332, 0.03661,-0.0100,0.0460,1.0000,-4.8506, 0.0000, 0.2385
 13.500, 1.3754, 0.04555, 0.03897,-0.0089,0.0459,1.0000,-4.8934, 0.0000, 0.2372
 13.750, 1.3764, 0.04797, 0.04153,-0.0079,0.0457,1.0000,-4.9328, 0.0000, 0.2360
 14.000, 1.3760, 0.05059, 0.04428,-0.0071,0.0455,1.0000,-4.9827, 0.0000, 0.2350
 14.250, 1.3743, 0.05342, 0.04725,-0.0066,0.0453,1.0000,-5.0338, 0.0000, 0.2341
 14.500, 1.3702, 0.05660, 0.05057,-0.0064,0.0451,1.0000,-5.0739, 0.0000, 0.2335
 14.750, 1.3641, 0.06009, 0.05422,-0.0064,0.0450,1.0000,-5.1037, 0.0000, 0.2330
 15.000, 1.3549, 0.06408, 0.05848,-0.0068,0.0451,1.0000,-5.1185, 0.0000, 0.2328
 15.250, 1.3418, 0.06860, 0.06318,-0.0077,0.0451,1.0000,-5.1118, 0.0000, 0.2330
 15.500, 1.3245, 0.07393, 0.06872,-0.0092,0.0452,1.0000,-5.0805, 0.0000, 0.2337
 15.750, 1.3024, 0.08046, 0.07548,-0.0117,0.0454,1.0000,-5.0181, 0.0000, 0.2352
 16.000, 1.2737, 0.08860, 0.08387,-0.0156,0.0457,1.0000,-4.9125, 0.0000, 0.2380
 16.250, 1.2302, 0.10013, 0.09563,-0.0223,0.0461,1.0000,-4.7106, 0.0000, 0.2434
 16.750, 0.8961, 0.20120, 0.19767,-0.0767,0.0729,1.0000,-1.9545, 0.0000, 0.3153
 17.000, 0.8933, 0.20465, 0.20105,-0.0827,0.0663,1.0000,-1.8713, 0.0000, 0.3221
 17.250, 0.8990, 0.20798, 0.20446,-0.0843,0.0636,1.0000,-1.8871, 0.0000, 0.3229
 17.500, 0.9067, 0.21073, 0.20720,-0.0853,0.0615,1.0000,-1.9258, 0.0000, 0.3227
 17.750, 0.9162, 0.21295, 0.20942,-0.0858,0.0599,1.0000,-1.9841, 0.0000, 0.3218
 18.000, 0.9276, 0.21469, 0.21115,-0.0858,0.0585,1.0000,-2.0630, 0.0000, 0.3200
 18.250, 0.9405, 0.21612, 0.21258,-0.0853,0.0574,1.0000,-2.1585, 0.0000, 0.3176
 18.500, 0.9280, 0.22804, 0.22450,-0.0876,0.0545,1.0000,-1.9663, 0.0000, 0.3212
 18.750, 0.9299, 0.23357, 0.23003,-0.0901,0.0543,1.0000,-1.8859, 0.0000, 0.3234
 19.000, 0.9332, 0.23820, 0.23467,-0.0925,0.0540,1.0000,-1.8324, 0.0000, 0.3254
 19.250, 0.9322, 0.24240, 0.23887,-0.0982,0.0487,1.0000,-1.7118, 0.0000, 0.3314
 19.500, 0.9366, 0.24672, 0.24320,-0.1001,0.0466,1.0000,-1.6961, 0.0000, 0.3325
 19.750, 0.9416, 0.25073, 0.24721,-0.1017,0.0452,1.0000,-1.6944, 0.0000, 0.3332
 20.000, 0.9469, 0.25459, 0.25107,-0.1031,0.0441,1.0000,-1.7000, 0.0000, 0.3336


