xflr5 v6.11

 Calculated polar for: E207  (12.04%)

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -4.500,-0.2055, 0.01349, 0.00659,-0.0579,0.8441,0.0287,-2.2157, 0.0000,-0.0405
 -4.250,-0.1825, 0.01267, 0.00551,-0.0566,0.8202,0.0297,-2.1438, 0.0000,-0.0691
 -4.000,-0.1594, 0.01188, 0.00451,-0.0552,0.8001,0.0363,-2.1162, 0.0000,-0.1060
 -3.750,-0.1407, 0.01050, 0.00381,-0.0538,0.7806,0.1861,-2.1280, 0.0000,-0.1425
 -3.500,-0.1165, 0.01010, 0.00360,-0.0533,0.7654,0.2504,-1.9543, 0.0000,-0.2184
 -3.250,-0.0932, 0.00966, 0.00343,-0.0526,0.7506,0.3330,-1.7832, 0.0000,-0.3269
 -3.000,-0.0689, 0.00944, 0.00330,-0.0519,0.7358,0.4015,-1.6084, 0.0000,-0.5187
 -2.750,-0.0395, 0.00962, 0.00291,-0.0519,0.7237,0.3573,-1.3885, 0.0000,-1.0869
 -2.500,-0.0151, 0.00933, 0.00288,-0.0513,0.7136,0.4319,-1.2333, 0.0000,-3.2087
 -2.250, 0.0100, 0.00918, 0.00284,-0.0508,0.7026,0.4854,-1.0796, 0.0000, 5.3822
 -2.000, 0.0350, 0.00908, 0.00281,-0.0501,0.6912,0.5348,-0.9308, 0.0000, 1.6996
 -1.750, 0.0594, 0.00898, 0.00287,-0.0493,0.6792,0.6004,-0.7879, 0.0000, 1.0891
 -1.500, 0.0836, 0.00879, 0.00289,-0.0484,0.6724,0.6594,-0.6502, 0.0000, 0.8336
 -1.250, 0.1078, 0.00864, 0.00291,-0.0474,0.6641,0.7126,-0.5380, 0.0000, 0.6923
 -1.000, 0.1326, 0.00854, 0.00291,-0.0465,0.6557,0.7559,-0.5551, 0.0000, 0.6020
 -0.750, 0.1576, 0.00849, 0.00292,-0.0456,0.6472,0.7987,-0.5723, 0.0000, 0.5398
 -0.500, 0.1833, 0.00852, 0.00300,-0.0448,0.6371,0.8455,-0.5904, 0.0000, 0.4941
 -0.250, 0.2141, 0.00860, 0.00314,-0.0450,0.6295,0.8907,-0.6128, 0.0000, 0.4594
  0.000, 0.2529, 0.00864, 0.00322,-0.0469,0.6247,0.9259,-0.6397, 0.0000, 0.4344
  0.250, 0.2930, 0.00873, 0.00329,-0.0493,0.6186,0.9519,-0.6675, 0.0000, 0.4167
  0.500, 0.3338, 0.00883, 0.00333,-0.0519,0.6115,0.9708,-0.6957, 0.0000, 0.4037
  0.750, 0.3806, 0.00890, 0.00334,-0.0559,0.6032,0.9821,-0.7275, 0.0000, 0.3949
  1.000, 0.4269, 0.00899, 0.00331,-0.0599,0.5938,0.9919,-0.7592, 0.0000, 0.3881
  1.250, 0.4730, 0.00921, 0.00342,-0.0641,0.5823,1.0000,-0.7900, 0.0000, 0.3830
  1.500, 0.4957, 0.00924, 0.00344,-0.0633,0.5788,1.0000,-0.8088, 0.0000, 0.3751
  1.750, 0.5189, 0.00928, 0.00347,-0.0626,0.5747,1.0000,-0.8306, 0.0000, 0.3677
  2.000, 0.5424, 0.00934, 0.00353,-0.0619,0.5697,1.0000,-0.8527, 0.0000, 0.3610
  2.250, 0.5662, 0.00942, 0.00360,-0.0612,0.5641,1.0000,-0.8774, 0.0000, 0.3548
  2.500, 0.5900, 0.00951, 0.00366,-0.0605,0.5579,1.0000,-0.9040, 0.0000, 0.3490
  2.750, 0.6139, 0.00960, 0.00371,-0.0597,0.5509,1.0000,-0.9341, 0.0000, 0.3436
  3.000, 0.6378, 0.00977, 0.00381,-0.0590,0.5430,1.0000,-0.9682, 0.0000, 0.3386
  3.250, 0.6623, 0.01016, 0.00414,-0.0585,0.5318,1.0000,-1.0065, 0.0000, 0.3342
  3.500, 0.6866, 0.01019, 0.00421,-0.0578,0.5283,1.0000,-1.0483, 0.0000, 0.3299
  3.750, 0.7108, 0.01023, 0.00428,-0.0571,0.5233,1.0000,-1.0953, 0.0000, 0.3258
  4.000, 0.7351, 0.01029, 0.00436,-0.0564,0.5167,1.0000,-1.1458, 0.0000, 0.3220
  4.250, 0.7596, 0.01033, 0.00454,-0.0558,0.5098,1.0000,-1.1997, 0.0000, 0.3184
  4.500, 0.7838, 0.01041, 0.00459,-0.0550,0.5019,1.0000,-1.2677, 0.0000, 0.3149
  4.750, 0.8064, 0.01056, 0.00456,-0.0539,0.4807,1.0000,-1.3438, 0.0000, 0.3113
  5.000, 0.8281, 0.01029, 0.00424,-0.0525,0.4568,1.0000,-1.4212, 0.0000, 0.3076
  5.250, 0.8486, 0.01043, 0.00418,-0.0511,0.4253,1.0000,-1.4966, 0.0000, 0.3041
  5.500, 0.8709, 0.01062, 0.00425,-0.0501,0.4009,1.0000,-1.6106, 0.0000, 0.3011
  5.750, 0.8931, 0.01086, 0.00440,-0.0491,0.3813,1.0000,-1.7609, 0.0000, 0.2984
  6.000, 0.9156, 0.01111, 0.00457,-0.0482,0.3567,1.0000,-1.9177, 0.0000, 0.2958
  6.250, 0.9361, 0.01150, 0.00479,-0.0471,0.3245,1.0000,-2.0738, 0.0000, 0.2931
  6.500, 0.9546, 0.01205, 0.00510,-0.0456,0.2814,1.0000,-2.2290, 0.0000, 0.2903
  6.750, 0.9694, 0.01292, 0.00559,-0.0438,0.2220,1.0000,-2.3777, 0.0000, 0.2874
  7.000, 0.9835, 0.01390, 0.00622,-0.0419,0.1652,1.0000,-2.5296, 0.0000, 0.2845
  7.250, 0.9972, 0.01492, 0.00692,-0.0400,0.1166,1.0000,-2.6881, 0.0000, 0.2818
  7.500, 1.0112, 0.01589, 0.00763,-0.0382,0.0773,1.0000,-2.8582, 0.0000, 0.2791
  7.750, 1.0162, 0.01749, 0.00878,-0.0351,0.0201,1.0000,-2.9962, 0.0000, 0.2756
  8.000, 1.0531, 0.01672, 0.00873,-0.0363,0.0666,1.0000,-3.2671, 0.0000, 0.2752
  8.250, 1.0626, 0.01792, 0.00968,-0.0338,0.0313,1.0000,-3.4499, 0.0000, 0.2723
  8.500, 1.0718, 0.01909, 0.01072,-0.0313,0.0126,1.0000,-3.6111, 0.0000, 0.2693
  8.750, 1.0870, 0.01983, 0.01156,-0.0293,0.0096,1.0000,-3.7768, 0.0000, 0.2668
  9.000, 1.0996, 0.02060, 0.01248,-0.0271,0.0091,1.0000,-3.9479, 0.0000, 0.2641
  9.250, 1.1090, 0.02148, 0.01351,-0.0244,0.0088,1.0000,-4.1046, 0.0000, 0.2611
  9.500, 1.1163, 0.02251, 0.01470,-0.0216,0.0086,1.0000,-4.2615, 0.0000, 0.2581
  9.750, 1.1209, 0.02374, 0.01610,-0.0189,0.0085,1.0000,-4.4036, 0.0000, 0.2552
 10.000, 1.1235, 0.02520, 0.01771,-0.0162,0.0084,1.0000,-4.5295, 0.0000, 0.2524
 10.250, 1.1239, 0.02693, 0.01959,-0.0138,0.0084,1.0000,-4.6386, 0.0000, 0.2499
 10.500, 1.1231, 0.02891, 0.02173,-0.0118,0.0085,1.0000,-4.7353, 0.0000, 0.2476
 10.750, 1.1221, 0.03112, 0.02409,-0.0101,0.0085,1.0000,-4.8245, 0.0000, 0.2457
 11.000, 1.1213, 0.03350, 0.02662,-0.0086,0.0086,1.0000,-4.9076, 0.0000, 0.2439
 11.250, 1.1202, 0.03600, 0.02927,-0.0072,0.0087,1.0000,-4.9831, 0.0000, 0.2423
 11.500, 1.1202, 0.03852, 0.03195,-0.0058,0.0088,1.0000,-5.0561, 0.0000, 0.2406
 11.750, 1.1207, 0.04120, 0.03480,-0.0045,0.0090,1.0000,-5.1220, 0.0000, 0.2391
 12.000, 1.1217, 0.04405, 0.03783,-0.0032,0.0091,1.0000,-5.1778, 0.0000, 0.2375
 12.250, 1.1219, 0.04722, 0.04122,-0.0020,0.0094,1.0000,-5.2131, 0.0000, 0.2360
 12.500, 1.1190, 0.05096, 0.04520,-0.0009,0.0096,1.0000,-5.2126, 0.0000, 0.2346
 12.750, 1.1095, 0.05566, 0.05018,-0.0002,0.0099,1.0000,-5.1492, 0.0000, 0.2336
 13.500, 1.1105, 0.06441, 0.05933,-0.0005,0.0111,1.0000,-5.3866, 0.0000, 0.2325
 13.750, 1.1111, 0.06732, 0.06237,-0.0011,0.0117,1.0000,-5.4783, 0.0000, 0.2325
 14.000, 1.1027, 0.07186, 0.06717,-0.0022,0.0125,1.0000,-5.4500, 0.0000, 0.2331
 14.250, 1.0804, 0.07911, 0.07482,-0.0043,0.0136,1.0000,-5.2331, 0.0000, 0.2346
 14.500, 1.0567, 0.08672, 0.08271,-0.0073,0.0143,1.0000,-5.0407, 0.0000, 0.2372
 14.750, 1.0347, 0.09420, 0.09041,-0.0111,0.0147,1.0000,-4.8902, 0.0000, 0.2407
 15.000, 1.0141, 0.10177, 0.09817,-0.0155,0.0149,1.0000,-4.7547, 0.0000, 0.2448
 15.250, 0.9949, 0.10949, 0.10605,-0.0204,0.0150,1.0000,-4.6308, 0.0000, 0.2496
 15.500, 0.9766, 0.11746, 0.11415,-0.0256,0.0149,1.0000,-4.5058, 0.0000, 0.2551
 15.750, 0.9591, 0.12541, 0.12221,-0.0312,0.0147,1.0000,-4.3698, 0.0000, 0.2611
 16.000, 0.9417, 0.13410, 0.13101,-0.0370,0.0145,1.0000,-4.2047, 0.0000, 0.2678
 16.250, 0.9228, 0.14441, 0.14139,-0.0435,0.0142,1.0000,-3.9679, 0.0000, 0.2756
 16.500, 0.8853, 0.16405, 0.16107,-0.0529,0.0148,1.0000,-3.2158, 0.0000, 0.2890
 16.750, 0.8645, 0.17878, 0.17575,-0.0589,0.0176,1.0000,-2.6616, 0.0000, 0.2979
 17.250, 0.8534, 0.19945, 0.19641,-0.0666,0.0276,1.0000,-2.0520, 0.0000, 0.3079
 17.500, 0.8556, 0.20513, 0.20209,-0.0689,0.0273,1.0000,-2.0136, 0.0000, 0.3102
 17.750, 0.8587, 0.21048, 0.20743,-0.0711,0.0268,1.0000,-1.9936, 0.0000, 0.3121
 18.000, 0.8625, 0.21559, 0.21255,-0.0730,0.0263,1.0000,-1.9874, 0.0000, 0.3137
 18.250, 0.8667, 0.22053, 0.21749,-0.0749,0.0257,1.0000,-1.9927, 0.0000, 0.3151
 18.500, 0.8714, 0.22534, 0.22230,-0.0766,0.0252,1.0000,-2.0083, 0.0000, 0.3162
 18.750, 0.8764, 0.23005, 0.22702,-0.0781,0.0247,1.0000,-2.0329, 0.0000, 0.3171
 19.000, 0.8816, 0.23473, 0.23170,-0.0795,0.0242,1.0000,-2.0646, 0.0000, 0.3178
 19.250, 0.8868, 0.23948, 0.23646,-0.0808,0.0236,1.0000,-2.1021, 0.0000, 0.3183
 19.500, 0.8888, 0.24553, 0.24251,-0.0824,0.0229,1.0000,-2.0988, 0.0000, 0.3195
 20.000, 0.8817, 0.26449, 0.26144,-0.0874,0.0218,1.0000,-1.8278, 0.0000, 0.3257


