xflr5 v6.11

 Calculated polar for: E231

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -5.250,-0.2511, 0.02117, 0.01464,-0.0641,0.8788,0.0142,-3.3121, 0.0000,-0.0147
 -5.000,-0.2290, 0.01926, 0.01252,-0.0630,0.8754,0.0153,-3.2594, 0.0000,-0.0350
 -4.750,-0.2068, 0.01836, 0.01157,-0.0622,0.8718,0.0179,-3.0646, 0.0000,-0.0611
 -4.500,-0.1837, 0.01750, 0.01063,-0.0613,0.8683,0.0195,-2.9088, 0.0000,-0.0944
 -4.250,-0.1613, 0.01656, 0.00958,-0.0600,0.8649,0.0206,-2.7884, 0.0000,-0.1335
 -4.000,-0.1398, 0.01577, 0.00870,-0.0586,0.8615,0.0226,-2.6587, 0.0000,-0.1817
 -3.750,-0.1180, 0.01514, 0.00794,-0.0572,0.8583,0.0262,-2.5223, 0.0000,-0.2488
 -3.500,-0.1024, 0.01383, 0.00685,-0.0546,0.8545,0.0945,-2.5199, 0.0000,-0.2976
 -3.250,-0.0906, 0.01307, 0.00688,-0.0521,0.8489,0.2702,-2.3277, 0.0000,-0.3411
 -3.000,-0.0843, 0.01188, 0.00665,-0.0486,0.8455,0.4964,-2.1536, 0.0000,-0.3415
 -2.750,-0.0768, 0.01103, 0.00686,-0.0441,0.8416,0.7382,-1.9795, 0.0000,-0.3393
 -2.500,-0.0485, 0.01133, 0.00732,-0.0431,0.8386,0.8302,-1.7327, 0.0000,-0.6609
 -2.250,-0.0245, 0.01170, 0.00754,-0.0416,0.8349,0.8639,-1.5036, 0.0000,-1.4894
 -2.000,-0.0048, 0.01199, 0.00774,-0.0393,0.8306,0.8865,-1.3068, 0.0000,-8.0596
 -1.750, 0.0366, 0.01239, 0.00806,-0.0409,0.8280,0.9015,-1.0311, 0.0000, 1.3887
 -1.500, 0.0590, 0.01264, 0.00822,-0.0390,0.8241,0.9178,-0.8399, 0.0000, 0.9223
 -1.250, 0.1210, 0.01289, 0.00836,-0.0453,0.8232,0.9237,-0.5233, 0.0000, 0.6291
 -1.000, 0.1817, 0.01300, 0.00836,-0.0516,0.8217,0.9295,-0.4781, 0.0000, 0.5364
 -0.750, 0.2235, 0.01302, 0.00830,-0.0542,0.8187,0.9373,-0.5018, 0.0000, 0.4935
 -0.500, 0.2504, 0.01310, 0.00831,-0.0537,0.8146,0.9461,-0.5197, 0.0000, 0.4649
 -0.250, 0.2986, 0.01325, 0.00839,-0.0579,0.8097,0.9497,-0.5500, 0.0000, 0.4440
  0.000, 0.3440, 0.01308, 0.00817,-0.0616,0.8073,0.9546,-0.5807, 0.0000, 0.4287
  0.250, 0.3802, 0.01297, 0.00804,-0.0635,0.8033,0.9608,-0.6085, 0.0000, 0.4162
  0.500, 0.4023, 0.01299, 0.00804,-0.0624,0.7974,0.9681,-0.6309, 0.0000, 0.4039
  0.750, 0.4457, 0.01266, 0.00769,-0.0658,0.7924,0.9709,-0.6670, 0.0000, 0.3961
  1.000, 0.4847, 0.01237, 0.00737,-0.0682,0.7870,0.9742,-0.7037, 0.0000, 0.3889
  1.250, 0.5194, 0.01209, 0.00707,-0.0696,0.7816,0.9778,-0.7396, 0.0000, 0.3820
  1.500, 0.5519, 0.01185, 0.00680,-0.0706,0.7762,0.9819,-0.7791, 0.0000, 0.3755
  1.750, 0.5809, 0.01187, 0.00678,-0.0709,0.7687,0.9856,-0.8167, 0.0000, 0.3694
  2.000, 0.6159, 0.01158, 0.00653,-0.0727,0.7639,0.9879,-0.8599, 0.0000, 0.3652
  2.250, 0.6498, 0.01131, 0.00631,-0.0742,0.7570,0.9908,-0.9088, 0.0000, 0.3611
  2.500, 0.6835, 0.01103, 0.00605,-0.0755,0.7486,0.9941,-0.9583, 0.0000, 0.3573
  2.750, 0.7158, 0.01073, 0.00575,-0.0765,0.7401,0.9967,-1.0148, 0.0000, 0.3534
  3.000, 0.7478, 0.01043, 0.00543,-0.0774,0.7310,0.9985,-1.0732, 0.0000, 0.3497
  3.250, 0.7775, 0.01032, 0.00534,-0.0780,0.7221,1.0000,-1.1298, 0.0000, 0.3463
  3.500, 0.7995, 0.01022, 0.00532,-0.0770,0.7112,1.0000,-1.1898, 0.0000, 0.3420
  3.750, 0.8220, 0.01009, 0.00524,-0.0760,0.6972,1.0000,-1.2510, 0.0000, 0.3379
  4.000, 0.8452, 0.00998, 0.00506,-0.0750,0.6829,1.0000,-1.3143, 0.0000, 0.3339
  4.250, 0.8667, 0.00997, 0.00511,-0.0739,0.6669,1.0000,-1.3897, 0.0000, 0.3302
  4.500, 0.8880, 0.00994, 0.00502,-0.0726,0.6441,1.0000,-1.4673, 0.0000, 0.3265
  4.750, 0.9090, 0.01001, 0.00506,-0.0714,0.6221,1.0000,-1.5448, 0.0000, 0.3230
  5.000, 0.9277, 0.01016, 0.00505,-0.0696,0.5878,1.0000,-1.6203, 0.0000, 0.3192
  5.250, 0.9452, 0.01041, 0.00517,-0.0678,0.5488,1.0000,-1.7014, 0.0000, 0.3156
  5.500, 0.9612, 0.01075, 0.00537,-0.0657,0.5097,1.0000,-1.7970, 0.0000, 0.3119
  5.750, 0.9752, 0.01118, 0.00563,-0.0633,0.4704,1.0000,-1.8895, 0.0000, 0.3082
  6.000, 0.9866, 0.01170, 0.00596,-0.0605,0.4292,1.0000,-1.9772, 0.0000, 0.3043
  6.250, 0.9953, 0.01227, 0.00633,-0.0572,0.3890,1.0000,-2.0601, 0.0000, 0.3002
  6.500, 1.0034, 0.01282, 0.00672,-0.0538,0.3542,1.0000,-2.2229, 0.0000, 0.2961
  6.750, 1.0126, 0.01325, 0.00708,-0.0506,0.3266,1.0000,-2.4191, 0.0000, 0.2922
  7.000, 1.0160, 0.01380, 0.00749,-0.0464,0.2989,1.0000,-2.5888, 0.0000, 0.2875
  7.250, 1.0206, 0.01422, 0.00786,-0.0424,0.2754,1.0000,-2.7693, 0.0000, 0.2831
  7.500, 1.0190, 0.01470, 0.00824,-0.0371,0.2527,1.0000,-2.9180, 0.0000, 0.2777
  7.750, 1.0143, 0.01504, 0.00852,-0.0313,0.2349,1.0000,-3.0526, 0.0000, 0.2718
  8.000, 1.0002, 0.01541, 0.00880,-0.0237,0.2187,1.0000,-3.1338, 0.0000, 0.2643
  8.250, 1.0033, 0.01577, 0.00915,-0.0195,0.2033,1.0000,-3.3162, 0.0000, 0.2597
  8.500, 1.0058, 0.01645, 0.00989,-0.0156,0.1834,1.0000,-3.5019, 0.0000, 0.2555
  8.750, 1.0169, 0.01702, 0.01047,-0.0132,0.1667,1.0000,-3.7382, 0.0000, 0.2527
  9.000, 1.0234, 0.01791, 0.01122,-0.0105,0.1454,1.0000,-3.9498, 0.0000, 0.2495
  9.250, 1.0366, 0.01854, 0.01186,-0.0087,0.1301,1.0000,-4.2109, 0.0000, 0.2474
  9.500, 1.0427, 0.01963, 0.01281,-0.0062,0.1103,1.0000,-4.4242, 0.0000, 0.2445
  9.750, 1.0581, 0.02024, 0.01348,-0.0048,0.1004,1.0000,-4.7091, 0.0000, 0.2428
 10.000, 1.0650, 0.02139, 0.01452,-0.0026,0.0861,1.0000,-4.9327, 0.0000, 0.2402
 10.250, 1.0769, 0.02227, 0.01549,-0.0009,0.0774,1.0000,-5.1946, 0.0000, 0.2383
 10.500, 1.0879, 0.02326, 0.01646, 0.0007,0.0681,1.0000,-5.4548, 0.0000, 0.2364
 10.750, 1.0878, 0.02507, 0.01826, 0.0035,0.0573,1.0000,-5.6089, 0.0000, 0.2334
 11.000, 1.1021, 0.02584, 0.01914, 0.0047,0.0533,1.0000,-5.8984, 0.0000, 0.2320
 11.250, 1.1129, 0.02689, 0.02025, 0.0061,0.0476,1.0000,-6.1606, 0.0000, 0.2303
 11.500, 1.1156, 0.02862, 0.02195, 0.0082,0.0405,1.0000,-6.3444, 0.0000, 0.2280
 11.750, 1.1210, 0.03022, 0.02367, 0.0100,0.0362,1.0000,-6.5438, 0.0000, 0.2260
 12.000, 1.1312, 0.03140, 0.02497, 0.0112,0.0328,1.0000,-6.7917, 0.0000, 0.2246
 12.250, 1.1397, 0.03275, 0.02639, 0.0124,0.0292,1.0000,-7.0259, 0.0000, 0.2232
 12.500, 1.1423, 0.03462, 0.02826, 0.0138,0.0247,1.0000,-7.2026, 0.0000, 0.2215
 12.750, 1.1417, 0.03683, 0.03059, 0.0155,0.0207,1.0000,-7.3404, 0.0000, 0.2196
 13.000, 1.1563, 0.03758, 0.03135, 0.0156,0.0158,1.0000,-7.7042, 0.0000, 0.2192
 13.250, 1.1504, 0.04038, 0.03422, 0.0172,0.0125,1.0000,-7.7628, 0.0000, 0.2173
 13.500, 1.1329, 0.04465, 0.03873, 0.0193,0.0108,1.0000,-7.6384, 0.0000, 0.2146
 13.750, 1.1180, 0.04913, 0.04350, 0.0212,0.0100,1.0000,-7.5260, 0.0000, 0.2123
 14.000, 1.1207, 0.05154, 0.04616, 0.0216,0.0097,1.0000,-7.7006, 0.0000, 0.2114
 14.250, 1.1190, 0.05452, 0.04932, 0.0219,0.0095,1.0000,-7.8282, 0.0000, 0.2107
 14.500, 1.1158, 0.05781, 0.05279, 0.0220,0.0092,1.0000,-7.9266, 0.0000, 0.2100
 14.750, 1.1101, 0.06149, 0.05668, 0.0219,0.0090,1.0000,-7.9913, 0.0000, 0.2094
 15.000, 1.1012, 0.06562, 0.06101, 0.0214,0.0088,1.0000,-8.0189, 0.0000, 0.2092
 15.250, 1.0914, 0.07017, 0.06577, 0.0205,0.0087,1.0000,-8.0275, 0.0000, 0.2093
 15.500, 1.0794, 0.07534, 0.07114, 0.0190,0.0086,1.0000,-8.0069, 0.0000, 0.2100
 15.750, 1.0658, 0.08106, 0.07706, 0.0169,0.0086,1.0000,-7.9601, 0.0000, 0.2112
 16.000, 1.0515, 0.08719, 0.08340, 0.0143,0.0085,1.0000,-7.8929, 0.0000, 0.2129
 16.250, 1.0354, 0.09397, 0.09036, 0.0109,0.0085,1.0000,-7.7932, 0.0000, 0.2154
 16.500, 1.0180, 0.10130, 0.09787, 0.0069,0.0086,1.0000,-7.6629, 0.0000, 0.2186
 16.750, 0.9997, 0.10915, 0.10590, 0.0024,0.0086,1.0000,-7.5000, 0.0000, 0.2226
 17.000, 0.9803, 0.11758, 0.11449,-0.0026,0.0087,1.0000,-7.2968, 0.0000, 0.2273
 17.250, 0.9593, 0.12673, 0.12379,-0.0082,0.0089,1.0000,-7.0388, 0.0000, 0.2328
 17.500, 0.9358, 0.13695, 0.13415,-0.0144,0.0091,1.0000,-6.6938, 0.0000, 0.2394
 17.750, 0.9081, 0.14830, 0.14552,-0.0214,0.0094,1.0000,-6.2122, 0.0000, 0.2475
 18.500, 0.8431, 0.18418, 0.18146,-0.0387,0.0104,1.0000,-4.4850, 0.0000, 0.2703
 18.750, 0.8389, 0.19196, 0.18922,-0.0418,0.0105,1.0000,-4.2260, 0.0000, 0.2741
 19.000, 0.8374, 0.19909, 0.19634,-0.0446,0.0106,1.0000,-4.0201, 0.0000, 0.2774
 19.250, 0.8376, 0.20582, 0.20305,-0.0472,0.0108,1.0000,-3.8499, 0.0000, 0.2803
 19.500, 0.8371, 0.21386, 0.21107,-0.0500,0.0115,1.0000,-3.5713, 0.0000, 0.2836
 19.750, 0.8241, 0.23026, 0.22738,-0.0547,0.0164,1.0000,-2.6588, 0.0000, 0.2908
 20.000, 0.8225, 0.23918, 0.23629,-0.0554,0.0214,1.0000,-2.5104, 0.0000, 0.2914


