xflr5 v6.11

 Calculated polar for: DAE-31 AIRFOIL

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-11.000, 0.1194, 0.04434, 0.04169,-0.0762,0.8179,0.0294,-0.5280, 0.0000, 0.8875
-10.500, 0.1375, 0.04041, 0.03776,-0.0789,0.8114,0.0295,-0.5016, 0.0000, 0.8238
-10.000, 0.1534, 0.03676, 0.03411,-0.0810,0.8058,0.0295,-0.5004, 0.0000, 0.7775
 -9.500, 0.1665, 0.03340, 0.03074,-0.0821,0.8007,0.0296,-0.5195, 0.0000, 0.7425
 -9.000, 0.1771, 0.03034, 0.02766,-0.0825,0.7960,0.0297,-0.5440, 0.0000, 0.7152
 -8.500, 0.1925, 0.02698, 0.02431,-0.0848,0.7905,0.0297,-0.5712, 0.0000, 0.6901
 -7.500, 0.2307, 0.01817, 0.01558,-0.0866,0.7746,0.0348,-0.5304, 0.0000, 0.6243
 -7.000, 0.2425, 0.01584, 0.01325,-0.0867,0.7696,0.0378,-0.5185, 0.0000, 0.6062
 -6.500, 0.2492, 0.01374, 0.01112,-0.0867,0.7652,0.0419,-0.5385, 0.0000, 0.5962
 -6.000, 0.2526, 0.01213, 0.00954,-0.0897,0.7585,0.0470,-0.6074, 0.0000, 0.6036
 -5.500, 0.1638, 0.05850, 0.05515,-0.1285,0.8204,0.0339,-1.4578, 0.0000, 1.0547
 -5.000, 0.1886, 0.05449, 0.05115,-0.1310,0.8119,0.0369,-1.3953, 0.0000, 0.9600
 -4.500, 0.2242, 0.04936, 0.04594,-0.1368,0.8039,0.0420,-1.3849, 0.0000, 0.8717
 -4.000, 0.2894, 0.04583, 0.04207,-0.1452,0.7975,0.0487,-1.3623, 0.0000, 0.7599
 -3.500, 0.3358, 0.04068, 0.03659,-0.1492,0.7907,0.0490,-1.3285, 0.0000, 0.7003
 -3.000, 0.3761, 0.03068, 0.02626,-0.1545,0.7827,0.0544,-1.3470, 0.0000, 0.6654
 -2.500, 0.4288, 0.02742, 0.02277,-0.1557,0.7755,0.0588,-1.1500, 0.0000, 0.6163
 -2.000, 0.4934, 0.02542, 0.02016,-0.1557,0.7699,0.0490,-1.1042, 0.0000, 0.5677
 -1.500, 0.5542, 0.01716, 0.01070,-0.1572,0.7641,0.0367,-1.4020, 0.0000, 0.5350
 -1.000, 0.6074, 0.01598, 0.00938,-0.1565,0.7561,0.0415,-1.2671, 0.0000, 0.5082
 -0.500, 0.6628, 0.01523, 0.00852,-0.1560,0.7476,0.0478,-1.0501, 0.0000, 0.4851
  0.000, 0.7219, 0.01371, 0.00686,-0.1559,0.7407,0.0662,-0.9300, 0.0000, 0.4649
  0.500, 0.7793, 0.01260, 0.00650,-0.1563,0.7333,0.3621,-0.9759, 0.0000, 0.4487
  1.500, 0.8881, 0.01107, 0.00610,-0.1550,0.7137,1.0000,-1.0766, 0.0000, 0.4213
  2.000, 0.9467, 0.01097, 0.00578,-0.1550,0.7039,1.0000,-1.1356, 0.0000, 0.4099
  2.500, 0.9987, 0.01099, 0.00574,-0.1541,0.6908,1.0000,-1.1932, 0.0000, 0.3998
  3.000, 1.0564, 0.01084, 0.00540,-0.1540,0.6785,1.0000,-1.2628, 0.0000, 0.3906
  3.500, 1.1074, 0.01097, 0.00553,-0.1530,0.6633,1.0000,-1.3336, 0.0000, 0.3823
  4.000, 1.1634, 0.01097, 0.00535,-0.1527,0.6469,1.0000,-1.4142, 0.0000, 0.3746
  4.500, 1.2113, 0.01114, 0.00553,-0.1512,0.6273,1.0000,-1.4969, 0.0000, 0.3675
  5.000, 1.2604, 0.01139, 0.00571,-0.1498,0.6062,1.0000,-1.5866, 0.0000, 0.3608
  5.500, 1.3081, 0.01172, 0.00595,-0.1483,0.5835,1.0000,-1.6831, 0.0000, 0.3546
  6.000, 1.3522, 0.01217, 0.00628,-0.1461,0.5576,1.0000,-1.7909, 0.0000, 0.3486
  6.500, 1.3922, 0.01273, 0.00675,-0.1434,0.5311,1.0000,-1.8958, 0.0000, 0.3427
  7.000, 1.4264, 0.01341, 0.00739,-0.1396,0.5030,1.0000,-1.9980, 0.0000, 0.3368
  7.500, 1.4529, 0.01418, 0.00809,-0.1345,0.4752,1.0000,-2.1044, 0.0000, 0.3307
  8.000, 1.4691, 0.01510, 0.00896,-0.1277,0.4477,1.0000,-2.1976, 0.0000, 0.3243
  8.500, 1.4865, 0.01622, 0.01005,-0.1217,0.4216,1.0000,-2.2992, 0.0000, 0.3185
  9.000, 1.5023, 0.01760, 0.01142,-0.1159,0.3941,1.0000,-2.4186, 0.0000, 0.3129
  9.500, 1.5156, 0.01927, 0.01302,-0.1103,0.3647,1.0000,-2.5501, 0.0000, 0.3076
 10.000, 1.5302, 0.02111, 0.01480,-0.1052,0.3370,1.0000,-2.6856, 0.0000, 0.3028
 10.500, 1.5436, 0.02320, 0.01684,-0.1004,0.3099,1.0000,-2.8676, 0.0000, 0.2982
 11.000, 1.5547, 0.02559, 0.01917,-0.0958,0.2819,1.0000,-3.0672, 0.0000, 0.2938
 11.500, 1.5666, 0.02814, 0.02167,-0.0916,0.2561,1.0000,-3.2728, 0.0000, 0.2897
 12.000, 1.5755, 0.03109, 0.02463,-0.0876,0.2311,1.0000,-3.4860, 0.0000, 0.2858
 12.500, 1.5821, 0.03445, 0.02792,-0.0838,0.2065,1.0000,-3.7175, 0.0000, 0.2822
 13.000, 1.5909, 0.03791, 0.03135,-0.0807,0.1837,1.0000,-3.9636, 0.0000, 0.2790
 13.500, 1.6015, 0.04146, 0.03493,-0.0782,0.1632,1.0000,-4.2223, 0.0000, 0.2760
 14.000, 1.6098, 0.04543, 0.03895,-0.0758,0.1456,1.0000,-4.4739, 0.0000, 0.2732
 14.500, 1.6106, 0.05040, 0.04389,-0.0737,0.1279,1.0000,-4.6943, 0.0000, 0.2708
 15.000, 1.6237, 0.05435, 0.04798,-0.0724,0.1157,1.0000,-4.9759, 0.0000, 0.2685
 15.500, 1.6223, 0.06016, 0.05383,-0.0712,0.1022,1.0000,-5.1884, 0.0000, 0.2666
 16.000, 1.6297, 0.06519, 0.05900,-0.0706,0.0912,1.0000,-5.4475, 0.0000, 0.2649
 16.500, 1.6238, 0.07217, 0.06612,-0.0705,0.0795,1.0000,-5.6351, 0.0000, 0.2637
 17.000, 1.6277, 0.07813, 0.07226,-0.0707,0.0703,1.0000,-5.8759, 0.0000, 0.2626
 17.500, 1.6130, 0.08711, 0.08130,-0.0720,0.0595,1.0000,-6.0056, 0.0000, 0.2625
 18.000, 1.6131, 0.09413, 0.08855,-0.0734,0.0528,1.0000,-6.2179, 0.0000, 0.2621
 18.500, 1.5949, 0.10434, 0.09884,-0.0762,0.0448,1.0000,-6.3109, 0.0000, 0.2631
 19.000, 1.5844, 0.11355, 0.10828,-0.0791,0.0395,1.0000,-6.4346, 0.0000, 0.2639
 19.500, 1.5741, 0.12295, 0.11789,-0.0826,0.0349,1.0000,-6.5535, 0.0000, 0.2652
 20.000, 1.5536, 0.13433, 0.12939,-0.0875,0.0303,1.0000,-6.5840, 0.0000, 0.2677


